row ID,row m/z,row retention time,LQ-01-61-08_pos.mzXML Peak area,LQ-01-61-09_pos.mzXML Peak area,LQ-01-61-15_pos.mzXML Peak area,LQ-01-61-05_pos.mzXML Peak area,LQ-01-61-12_pos.mzXML Peak area,LQ-01-61-22_pos.mzXML Peak area,LQ-01-61-27_pos.mzXML Peak area,LQ-01-61-10_pos.mzXML Peak area,LQ-01-61-06_pos.mzXML Peak area,LQ-01-61-02_pos.mzXML Peak area,LQ-01-61-01_pos.mzXML Peak area,LQ-01-61-16_pos.mzXML Peak area,LQ-01-61-13_pos.mzXML Peak area,LQ-01-61-04_pos.mzXML Peak area,LQ-01-61-03_pos.mzXML Peak area,LQ-01-61-11_pos.mzXML Peak area,LQ-01-61-42_pos.mzXML Peak area,LQ-01-61-28_pos.mzXML Peak area,LQ-01-61-21_pos.mzXML Peak area,LQ-01-61-23_pos.mzXML Peak area,LQ-01-61-47_pos.mzXML Peak area,LQ-01-61-18_pos.mzXML Peak area,LQ-01-61-26_pos.mzXML Peak area,LQ-01-61-29_pos.mzXML Peak area,LQ-01-61-44_pos.mzXML Peak area,LQ-01-61-46_pos.mzXML Peak area,LQ-01-61-30_pos.mzXML Peak area,LQ-01-61-17_pos.mzXML Peak area,LQ-01-61-32_pos.mzXML Peak area,LQ-01-61-25_pos.mzXML Peak area,LQ-01-61-14_pos.mzXML Peak area,LQ-01-61-62_pos.mzXML Peak area,LQ-01-61-57_pos.mzXML Peak area,LQ-01-61-60_pos.mzXML Peak area,LQ-01-61-39_pos.mzXML Peak area,LQ-01-61-33_pos.mzXML Peak area,LQ-01-61-77_pos.mzXML Peak area,LQ-01-61-38_pos.mzXML Peak area,LQ-01-61-43_pos.mzXML Peak area,LQ-01-61-07_pos.mzXML Peak area,LQ-01-61-61_pos.mzXML Peak area,LQ-01-61-36_pos.mzXML Peak area,LQ-01-61-48_pos.mzXML Peak area,LQ-01-61-49_pos.mzXML Peak area,LQ-01-61-20_pos.mzXML Peak area,LQ-01-61-19_pos.mzXML Peak area,LQ-01-61-40_pos.mzXML Peak area,LQ-01-61-24_pos.mzXML Peak area,LQ-01-61-34_pos.mzXML Peak area,LQ-01-61-51_pos.mzXML Peak area,LQ-01-61-31_pos.mzXML Peak area,LQ-01-61-76_pos.mzXML Peak area,LQ-01-61-64_pos.mzXML Peak area,LQ-01-61-52_pos.mzXML Peak area,LQ-01-61-68_pos.mzXML Peak area,LQ-01-61-50_pos.mzXML Peak area,LQ-01-61-78_pos.mzXML Peak area,LQ-01-61-63_pos.mzXML Peak area,LQ-01-61-67_pos.mzXML Peak area,LQ-01-61-54_pos.mzXML Peak area,LQ-01-61-69_pos.mzXML Peak area,LQ-01-61-53_pos.mzXML Peak area,LQ-01-61-45_pos.mzXML Peak area,LQ-01-61-59_pos.mzXML Peak area,LQ-01-61-58_pos.mzXML Peak area,LQ-01-61-41_pos.mzXML Peak area,LQ-01-61-66_pos.mzXML Peak area,LQ-01-61-35_pos.mzXML Peak area,LQ-01-61-71_pos.mzXML Peak area,LQ-01-61-72_pos.mzXML Peak area,LQ-01-61-70_pos.mzXML Peak area,LQ-01-61-65_pos.mzXML Peak area,LQ-01-61-75_pos.mzXML Peak area,LQ-01-61-37_pos.mzXML Peak area,LQ-01-61-73_pos.mzXML Peak area,LQ-01-61-74_pos.mzXML Peak area,LQ-01-61-55_pos.mzXML Peak area,LQ-01-61-56_pos.mzXML Peak area
2417,231.136584,3.3428843,17757.373,0,0,0,0,0,0,0,0,0,19837.76,22654.816,0,0,0,0,0,0,0,0,0,25360.623,0,0,0,0,23819.762,18147.598,0,0,0,0,0,0,0,0,0,0,0,31083.94,0,20002.395,0,0,16062.196,22517.559,0,230910.53,51134.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29961.549,0,0,0,0,0,66438.41
2418,231.1380211,4.0972104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134788.98,0,0,0,0,0,698403.8,0,74479.19,0,0,214790.8,0,0,0,0,0,0,0,0,71172.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538804.75,185881.8,98563.2
2419,231.1372355,3.806074,0,0,0,0,0,0,0,0,0,0,0,0,0,105558.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88430.13,0,0,0,0,0,51907.12,0,0,0,0,0,144582.64,0,0,0,0,0,0,0,0,0,0,0,0,0,21169.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242844.98,132438.58
2420,231.1374017,4.5857334,0,0,0,0,0,0,0,0,0,0,0,48016.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88176.555,0,0,0,0,0,0,0,0,0,0,0,136298.75,0,0,0,0,0,610686.75,0,0,0,0,450742.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41416.445
2421,231.1376398,3.5039444,0,0,0,0,0,0,0,0,0,0,0,23744.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180707.61,337882.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,231.1380123,3.0125802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83601.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137328.34,116079.07,0,0,0,112880.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112633.64
2423,231.1380508,2.88605,0,0,0,0,0,20188.693,0,0,0,0,0,0,0,0,0,0,0,0,0,132636.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24040.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,231.1742326,6.455042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61021.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45808.17
2425,231.1748369,5.536761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31052.574,116550.33,0,0,0,0,231356.19,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,231.1750449,5.8279753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23493.254,0,0,0,0,48496.73,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,231.1837,6.154556,0,76099.19,45939.223,58556.965,0,81957.44,56602.504,44405.62,0,38055.883,0,0,0,0,0,0,61414.29,0,0,0,71274.03,81891.086,0,0,58056.23,0,0,42522.562,0,65757.45,0,0,0,0,0,0,0,68212.78,0,0,0,0,54278.5,67923.4,0,0,0,0,44793.516,0,48765.477,0,0,0,62276.984,82959.445,58625.465,80523.016,0,0,0,0,73279.445,0,0,0,0,69620.57,0,0,0,0,56675.098,0,0,0,0,0
2428,231.1954171,1.6917167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63790.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,231.2109022,6.8496094,52615.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24915.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33226.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33888.945,0,0,21467.688,15601.301,0,0,0,0,0,0,0,29077,0,0,0,0,0,0,0
2430,231.2109056,6.4719086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59535.926,0,0,0,0,0,173672.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,231.2110229,6.6338873,55372.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79499.64,0,0,0,0,0,0,31679.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33259.977,0,0,0,0,0,0,0
2432,231.2113007,6.1591797,0,0,0,0,0,0,0,0,0,47417.855,0,0,0,47952.574,0,0,0,0,0,0,0,0,57336.88,0,0,0,0,20742.855,0,0,0,0,0,0,0,0,0,0,0,0,0,53914.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,231.211366,5.8867717,29523.406,0,0,0,0,0,0,0,0,239831.31,0,0,0,73245.016,0,35027.516,0,0,0,0,0,0,180837.94,0,0,0,0,201423.42,0,0,0,0,0,0,0,62886.703,0,0,141722.31,0,216583.4,224716.38,0,0,76869.38,0,88718.8,0,0,0,0,0,0,0,0,0,0,0,0,321042.72,0,158309.34,43092.43,0,0,0,0,0,0,0,228545.28,0,0,0,0,0,0,0
2434,231.6252386,4.561103,0,0,0,0,0,0,0,0,67952.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287794.25,739776.7,0,0,0,0,0,0,0,0,0,0,95602.02,0,0,0,0,0,0,0,134698.05,0,0,0,0,0,0,0,0,0,0
2435,231.6251611,3.9294333,0,0,0,0,0,41357.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,231.6253807,4.373075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30200.277,0,0,0,0,0,0,0,291183.25,0,0
2437,231.6259555,5.2109666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62540.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,232.0365295,3.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506773.62,0,0,0,0
2439,232.0366606,2.23495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115686.83,0,0,0,0
2440,232.0509223,1.2006917,0,0,0,135610.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98349.57
2441,232.0525203,3.6991832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213035.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,232.0597418,1.09895,0,0,0,0,0,0,88320.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,232.1541928,0.8292867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105315.63,0,0,0,0,0,0,0,0,0,117784.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112979.52,206849.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160370.16,0,0,0,0,0,0,0,0,0
2444,232.5376827,0.9507167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52258.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,232.5550009,4.5456834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127639.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,232.6329551,4.9232416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59082.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65252.316,0,0,0,0,0,0,0,0,0,0
2447,232.6330228,5.2786164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130963.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,232.6331628,4.7851834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100988.43,0,0,0,0,0,0,0,0,0,0
2449,232.6332797,4.3347583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413764.5,429543.47,0,0,0,0,0,0,0,0,0,0,0,0,0,60568.445,0,0,0,0,583969.44,0,0,0,0,0,0,0,0,0,0
2450,232.6412423,3.3686416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174317.14,0,0,142939.67,0,0
2451,233.0443741,3.8054667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732451.4,0,0,0,0
2452,233.0445631,3.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36E+07,0,0,0,0
2453,233.0445834,3.2137666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514345,0,0,0,0
2454,233.0454029,5.1038165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5893175,0,0,0,0
2455,233.046129,2.194675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40755.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813389.1,0,0,0,0
2456,233.0517221,3.3983917,0,0,0,0,0,367834.3,0,0,0,0,0,0,0,0,0,0,0,0,110467.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,233.0783842,2.12605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56630.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,233.1043773,2.8335166,0,0,56159.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,233.1147605,2.8311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71722.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,233.1149336,2.4012332,0,58679.46,0,0,0,0,0,0,0,0,0,0,0,0,0,38301.684,0,0,50832.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19487.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,233.1149366,2.2559445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96106.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26112.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84236.87,0,0,0,0,0
2462,233.1171825,3.7795668,0,0,0,0,0,0,0,0,117025.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,233.1243012,4.4473166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234151.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,233.1383694,1.89255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172615,0,0,0,0,0,0,0,0
2465,233.1520565,2.979074,235311.14,0,39541.55,41329.95,215213.45,0,43866.492,104081.49,0,41492.848,238588.03,416792.62,0,77961.125,0,0,222648.94,0,0,83213.25,0,123064.92,231976.66,0,0,140906.8,344092.53,0,32843.43,0,0,0,0,0,263797,63725.82,0,30430.219,226665.3,238423.97,0,335433.5,159373.19,0,237728.53,20368.295,59730.78,68809.664,54717.637,206150.86,41130.97,0,0,0,112149.1,0,0,57958.04,0,0,0,0,0,325288.2,0,0,0,0,0,0,0,257286.86,0,482200.06,0,0,61838.37,98421.62
2466,233.1526914,2.8482375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24981.07,0,0,0,0,0,295523.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164893.45,0,0,0,0,0,0,0,0,0,0,0,0,0,79244.484,0,0,0,0
2467,233.1530186,2.3659334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23189.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37371.973,0,0,0,0,0,0,0,0,0,85518.74,0,0,0,0
2468,233.1530688,3.2570443,0,0,0,0,54361.906,0,0,42659.28,0,0,31865.02,70796.06,0,0,0,0,115637.664,0,0,0,0,50940.63,100273.68,0,0,140860.84,172149.97,0,32850.67,0,0,0,232683.89,42091.965,0,156658.2,0,0,46711.566,170664.17,44370.098,0,175510.75,0,114340.086,0,102429.51,140039.34,56842.965,42591.14,31303.883,0,0,0,0,0,0,0,0,60385.48,0,0,0,18818.752,0,0,0,0,0,0,0,32911.9,0,65472.09,0,0,75425.82,68775.945
2469,233.1534028,3.4609559,37948.863,0,0,0,115317.805,0,0,21150.463,0,0,29632.697,31928.957,0,0,31784.373,0,28318.355,0,0,0,0,0,67013.54,0,0,93635.82,33820.918,0,0,0,0,0,387584.1,0,70537.19,36486.477,0,0,40675.773,77789.98,0,54861.31,30965.773,0,22601.28,31052.984,107541.516,0,29619.797,0,0,0,0,0,0,0,0,42909.734,0,0,0,0,0,81785.61,0,0,0,0,0,0,0,49547.36,0,524050.66,0,0,229592.72,214293.3
2470,233.1532541,4.7094374,0,0,0,0,0,0,0,0,0,0,28378.746,25265.434,0,184657.23,400274.44,0,0,0,0,0,0,0,0,0,0,0,43806.37,0,89200.61,0,0,0,0,0,0,0,0,188134.92,0,204192.62,0,0,0,0,0,185788.94,0,349325.3,195999.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17446.525,0,0,0,0,0,0,0,44234.76,0,0,0,0,0,0
2471,233.1533236,2.4811873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36311.88,0,0,0,0,0,0,0,0,0,47774.64,0,72310.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136230.94,0,0,0,0
2472,233.1534538,4.2799025,0,0,0,0,82704.37,0,0,0,0,22553.012,0,45377.74,0,0,27900.156,0,0,0,0,0,0,0,73912.016,0,0,0,66643.414,0,0,0,0,0,88042.77,0,0,0,0,73420.54,0,229953.36,0,18630.852,0,0,0,0,73729.4,27538.775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64056.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,233.1535158,3.7162602,0,0,0,0,123910.2,0,0,0,0,0,18299.799,42692.52,0,46976.617,0,0,60242.984,0,0,0,0,0,141297.61,0,0,88448.336,172838.83,0,0,54286.984,0,0,0,22727.953,111835.88,0,0,16801.104,0,333321.75,0,73352.375,56988.73,0,0,51259.07,110388.25,138046.39,227644.34,0,0,0,0,0,0,0,0,23149.408,0,0,0,0,0,151919.39,0,0,0,0,0,0,0,96775.836,0,0,0,0,139965.73,327420.78
2474,233.1536003,4.1046214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127780.38,0,0,0,0,0,35787.902,0,0,0,0,0,0,1252473.6,0,43822.043,0,0,0,796717.44,0,0,0,0,32536.518,0,0,0,0,0,0,54479.844,0,25162.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363591.16,1683840.9
2475,233.1536163,3.1567833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109327.27,0
2476,233.1536299,4.5062914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105454.5,0,0,0,82039.62,0,0,0,0,42358.258,0,162717,0,0,0,0,0,71898.805,0,0,0,0,331167.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140087.94,1024846.75
2477,233.1537359,2.6584275,0,0,0,0,30517.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22388.504,0,0,0,0,0,0,0,0,0,24306.75,0,0,0,0,0,0,0,0,0,52948.855,0,0,0,21497.152,0,0,0,0,0,0,0,0,0,0,160908.75,0,0,0,0,0,33986.36,0,0,0,0,0,0,0,37819.832,0,122548.03,0,0,0,0
2478,233.1536808,4.8206697,0,0,0,0,0,0,0,0,0,0,14295.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232439.28,0,0,0,0,0,0,0,0,0,0,220535.9,0,0,0,0,0,0,0,0,0,0,0,0,20039.39,0,0,0,0,0,0,0,0,0,0,0,0,171957.28,232336.78
2479,233.153699,3.9077728,0,0,0,0,0,0,0,0,0,0,92922.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40541.25,0,0,0,0,0,0,79231.01,0,0,0,0,0,497909.03,0,0,0,0,271080.34,0,0,0,0,0,0,0,0,0,0,0,0,107518.66,0,0,0,0,0,0,0,0,0,0,0,0,66384.76,129150.03
2480,233.1748007,2.46125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84471.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,233.1899213,4.720354,0,0,45628.633,0,0,0,0,0,0,164491.45,140403.42,196947.22,0,26437.842,176856.25,0,0,0,94419.414,0,0,56193.66,0,16934.85,45717.125,0,107277.734,44077.88,40571.68,41112.82,138325.47,0,0,0,0,33472.44,0,47047.41,205078.97,0,0,0,0,0,0,0,0,0,34990.754,0,40370.914,0,0,0,0,0,0,0,59811.43,0,101761.83,41165.523,100578.24,240910.06,71208.195,0,70724.92,34714.645,18708.264,0,0,235811.94,0,0,0,0,0,0
