	annotation network number	LQ-01-61-02_pos.mzXML	retention time (min)	row m/z	row ID	adduct (ion identity)	neutral mass (ion identity)	annotation	status
2093	3376.0	0.0007502541978798702	6.33	283.2636	{2026, 4442}	{'[M+HFA+K]+', '[2M+Na]+'}	130.1374	annotated	not interesting
2098	3385.0	0.00029335454662049676	6.34	411.363	{2892, 9830}	{'[M+HFA+H]+', '[2M+Na]+'}	194.1848	non anotated	not interesting
2099	3386.0	0.00019188947383096905	6.34	485.3618	{12746, 10444, 12527, 10447, 11224, 11899}	{'[M+Na]+', '[M-2H2O+H]+', '[M+H]+', '[M+NH4]+', '[M-H2O+H]+'}	462.3716	annotated	not interesting
2104	3393.0	0.0011603884824636329	6.35	939.745	{10242, 11011, 11779, 10248, 11016, 16045, 11022, 11791, 12573, 12408, 12570, 12411, 12413, 12575}	{'[M+Na]+', '[M-2H2O+H]+', '[M+H]+', '[M+NH4]+', '[2M+Na]+', '[M-H2O+H]+'}	458.3764	annotated	not interesting
2670	10544x	0.00019121259249790316	6.36	429.3728	{10544}	{nan}	0.0	non anotated	not interesting
2103	3392.0	5.876727145512279e-05	6.36	487.3785	{12829}	{'[2M+K]+'}	224.2055	non anotated	not interesting
10036	6004x	0.0003894479596479477	6.37	310.3106	{6004}	{nan}	0.0	non anotated	not interesting
2119	3415.0	0.00021682699783991875	6.39	465.3342	{11960, 11093, 10317}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	442.3451	non anotated	not interesting
2120	3417.0	6.138298306113997e-05	6.39	217.1953	{36, 2109, 1286}	{'[M+NH4]+', '[M+ACN+2H]2+', '[M+ACN+H]+'}	175.1614	non anotated	not interesting
2130	3438.0	0.0005567576070734295	6.43	967.6989	{12300, 12302, 10778, 13083, 10779, 13087, 13088, 13089, 16059, 10557, 11582, 11584, 11585, 11593, 16091, 12255, 12911, 12913, 12914, 12923}	{'[2M+2H]2+', '[M-2H2O+H]+', '[M+Na]+', '[M+H]+', '[2M+H]+', '[M+NH4]+', '[M-CO2+H]+', '[M-H2O+NH4]+', '[2M+Na]+', '[M-H2O+H]+'}	472.3557	annotated	not interesting
3126	11132x	0.018875879824113654	6.44	443.3885	{11132}	{nan}	0.0	annotated	not interesting
2135	3446.0	0.00024146589280629152	6.44	326.3061	{6960, 5949}	{'[M+NH4]+', '[M+H]+'}	308.2721	non anotated	not interesting
9630	5520x	0.0002270979279560335	6.44	302.7116	{5520}	{nan}	0.0	non anotated	not interesting
2139	3451.0	0.0005377578549093725	6.45	427.2595	{10402, 9555}	{'[M+Na]+', '[M+H]+'}	404.2714	non anotated	not interesting
2141	3454.0	0.00015874108495569794	6.45	465.3712	{2664, 11014, 11968}	{'[M+NH4]+', '[M+ACN+2H]2+', '[M+ACN+H]+'}	423.3388	annotated	not interesting
12995	9747x	0.00010777225966537526	6.45	409.3834	{9747}	{nan}	0.0	annotated	not interesting
5806	1501x	0.00036714534976016623	6.45	201.0906	{1501}	{nan}	0.0	non anotated	not interesting
13058	9824x	0.00014359204199842376	6.45	411.3626	{9824}	{nan}	0.0	non anotated	not interesting
2140	3453.0	0.00015695453519095135	6.45	439.3575	{2592, 10887, 1191}	{'[M+Na]+', '[M-H2O+H]+', '[2M+Na]+'}	208.184	annotated	not interesting
8668	4344x	0.000971291306350323	6.46	281.248	{4344}	{nan}	0.0	annotated	not interesting
2145	3462.0	0.00018333141895068373	6.47	363.2515	{7677, 8455}	{'[M+Na]+', '[M+H]+'}	340.2621	non anotated	not interesting
6157	1560x	6.148042106885706e-05	6.47	203.1793	{1560}	{nan}	0.0	annotated	not interesting
2159	3481.0	0.00013868745505527715	6.5	485.3615	{12744, 11213, 11895}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	462.3714	non anotated	not interesting
11300	7596x	7.067029395664838e-05	6.5	339.3263	{7596}	{nan}	0.0	non anotated	not interesting
12912	9648x	0.0001324599500354107	6.5	407.368	{9648}	{nan}	0.0	non anotated	not interesting
2160	3482.0	9.809331709450255e-05	6.51	315.2687	{6320, 6003}	{'[M+Na]+', '[M+NH4]+'}	292.2782	non anotated	not interesting
12620	9284x	0.00011178337915677927	6.52	395.3679	{9284}	{nan}	0.0	non anotated	not interesting
9627	5518x	6.499797061474514e-05	6.53	302.7116	{5518}	{nan}	0.0	non anotated	not interesting
2158	3479.0	0.002384321717076075	6.53	425.3781	{10349}	{'[M-H2O+H]+'}	442.3817	annotated	not interesting
3121	11126x	0.0042727440272113575	6.54	443.3884	{11126}	{nan}	0.0	annotated	not interesting
2167	3495.0	0.00012863924815991265	6.55	367.3363	{3082, 8590}	{'[2M+H]+', '[M+HFA+NH4]+'}	183.1656	annotated	not interesting
4872	13674x	6.18091704725658e-05	6.55	515.3734	{13674}	{nan}	0.0	non anotated	not interesting
2169	3498.0	0.00036651880857200794	6.56	427.3576	{10450}	{'[M+ACN+H]+'}	385.3238	non anotated	not interesting
13060	9826x	8.88085263459575e-05	6.56	411.3628	{9826}	{nan}	0.0	non anotated	not interesting
12562	9221x	3.7387173503522144e-05	6.57	393.352	{9221}	{nan}	0.0	non anotated	not interesting
2172	3503.0	0.00016589227407312352	6.59	453.3733	{9912, 10618, 9286, 11495}	{'[M+Na]+', '[M-2H2O+H]+', '[M-H2O+H]+', '[M+H]+'}	430.3822	annotated	not interesting
2183	3524.0	0.002104332259148301	6.63	476.411	{11783, 11012, 12414, 10239}	{'[M+NH4]+', '[M-2H2O+H]+', '[M-H2O+H]+', '[M+H]+'}	458.3763	annotated	not interesting
2185	3527.0	0.00018182132972644675	6.63	629.4024	{15204, 15012, 14812}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	606.413	non anotated	not interesting
12560	921x	7.357283135879195e-05	6.63	181.0496	{921}	{nan}	0.0	annotated	not interesting
2186	3528.0	0.0001677357490179495	6.64	407.3679	{9654, 2598}	{'[M+HFA+H]+', '[2M+K]+'}	184.2003	non anotated	not interesting
13061	9827x	7.454892362883329e-05	6.68	411.3628	{9827}	{nan}	0.0	non anotated	not interesting
2196	3540.0	0.00010139128104447268	6.72	485.3612	{11898, 10443, 11228, 12743}	{'[M+Na]+', '[M-2H2O+H]+', '[M-H2O+H]+', '[M+H]+'}	462.3715	annotated	not interesting
2432	10236x	0.0008246084129448946	6.75	423.3624	{10236}	{nan}	0.0	annotated	not interesting
6572	1665x	3.986543872220623e-05	6.75	205.1953	{1665}	{nan}	0.0	non anotated	not interesting
2516	10348x	0.004548284421039048	6.76	425.3781	{10348}	{nan}	0.0	annotated	not interesting
2205	3550.0	0.00023692816307052054	6.76	285.2215	{4526}	{'[M+ACN+H]+'}	243.1877	non anotated	not interesting
2202	3547.0	0.0001581513831251436	6.76	507.3672	{13441, 2111}	{'[M-H2O+H]+', '[2M+K]+'}	234.2003	non anotated	not interesting
2204	3549.0	8.732711739887332e-05	6.76	587.4093	{3539, 14790}	{'[M-CO2+2H]2+', '[M+Na]+'}	564.4193	annotated	not interesting
12917	9652x	0.0005087959659854439	6.76	407.3678	{9652}	{nan}	0.0	non anotated	not interesting
4375	12915x	3.229756716624572e-05	6.77	490.3896	{12915}	{nan}	0.0	non anotated	not interesting
8090	359x	6.628005561259352e-05	6.78	149.0231	{359}	{nan}	0.0	non anotated	not interesting
13092	9867x	0.00032662816838016813	6.78	413.2663	{9867}	{nan}	0.0	non anotated	not interesting
2208	3553.0	0.00027825221010785754	6.81	424.3659	{10276, 3173}	{'[M+HFA+H]+', '[2M+NH4]+'}	203.1655	non anotated	not interesting
2210	3557.0	0.0003948166890065788	6.82	555.3659	{14024, 14388, 14304}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	532.3769	non anotated	not interesting
2211	3559.0	0.0003943793890866575	6.83	228.1959	{2502}	{'[M+H]+'}	227.1885	non anotated	not interesting
2431	10235x	0.0011082993053279245	6.83	423.3623	{10235}	{nan}	0.0	annotated	not interesting
13175	9989x	0.00010513112680946605	6.83	416.3566	{9989}	{nan}	0.0	non anotated	not interesting
11254	7537x	0.0034134984548520224	6.83	338.3419	{7537}	{nan}	0.0	non anotated	not interesting
8822	4523x	6.151557125818904e-05	6.84	285.2214	{4523}	{nan}	0.0	non anotated	not interesting
2216	3565.0	0.00010711783150213987	6.85	407.3679	{2597, 9655}	{'[M+HFA+H]+', '[2M+K]+'}	184.2003	non anotated	not interesting
2514	10344x	0.0005905916266291973	6.85	425.378	{10344}	{nan}	0.0	annotated	not interesting
2214	3563.0	8.513634778281754e-05	6.86	462.3945	{11858, 11222}	{'[M+NH4]+', '[M+H]+'}	444.3606	non anotated	not interesting
5635	14775x	0.00024751024761079753	6.95	585.3949	{14775}	{nan}	0.0	non anotated	not interesting
12619	9283x	0.00016914837093043487	6.95	395.3677	{9283}	{nan}	0.0	non anotated	not interesting
13128	9910x	0.00021275593485288623	6.95	413.3781	{9910}	{nan}	0.0	non anotated	not interesting
12918	9653x	6.047124663705832e-05	6.97	407.3678	{9653}	{nan}	0.0	non anotated	not interesting
5649	14792x	0.0005593845044480282	6.99	587.4096	{14792}	{nan}	0.0	non anotated	not interesting
12911	9647x	0.000503065269006901	7.02	407.3675	{9647}	{nan}	0.0	non anotated	not interesting
2678	10553x	0.001058612096170899	7.03	429.3729	{10553}	{nan}	0.0	non anotated	not interesting
2595	10454x	9.495975715042125e-05	7.06	427.3578	{10454}	{nan}	0.0	non anotated	not interesting
12677	9354x	0.0001557456265534344	7.11	397.3835	{9354}	{nan}	0.0	non anotated	not interesting
12913	9649x	7.595829697978455e-05	7.2	407.3676	{9649}	{nan}	0.0	non anotated	not interesting
2677	10552x	0.00035569946600988976	7.22	429.3729	{10552}	{nan}	0.0	non anotated	not interesting
8615	426x	0.0001290845334292236	7.23	153.0901	{426}	{nan}	0.0	non anotated	not interesting
6136	15585x	0.00016316457081999038	7.24	714.5515	{15585}	{nan}	0.0	non anotated	not interesting
2243	3609.0	0.00019467404784240326	7.29	480.4049	{12526, 11013, 11894}	{'[M-CO2+Na]+', '[M+NH4]+', '[M+H]+'}	462.3719	annotated	not interesting
2673	10547x	0.0002682985505865254	7.34	429.3728	{10547}	{nan}	0.0	non anotated	not interesting
2515	10346x	0.0001445733168962735	7.35	425.378	{10346}	{nan}	0.0	annotated	not interesting
12907	9643x	9.595451190412149e-05	7.36	407.3674	{9643}	{nan}	0.0	non anotated	not interesting
8575	420x	0.00011242246665797607	7.38	153.0901	{420}	{nan}	0.0	non anotated	not interesting
6836	1981x	0.0009931209281905044	7.55	214.1086	{1981}	{nan}	0.0	non anotated	not interesting
8582	421x	0.00014296316486009014	7.56	153.09	{421}	{nan}	0.0	non anotated	not interesting
2468	10284x	0.00010158906653189943	7.6	424.369	{10284}	{nan}	0.0	non anotated	not interesting
12906	9642x	5.684709529324917e-05	7.61	407.3674	{9642}	{nan}	0.0	non anotated	not interesting
2909	1083x	0.0006425143987120927	7.69	187.0978	{1083}	{nan}	0.0	non anotated	not interesting
13050	9817x	0.00038034154255714653	7.72	411.3622	{9817}	{nan}	0.0	non anotated	not interesting
13125	9908x	0.0011747292489836237	7.84	413.3778	{9908}	{nan}	0.0	non anotated	not interesting
13000	9752x	0.00011887652535452544	7.85	409.383	{9752}	{nan}	0.0	annotated	not interesting
9365	51x	0.000135453105977824	7.87	112.0357	{51}	{nan}	0.0	non anotated	not interesting
12996	9748x	0.00017219929768363617	7.97	409.3829	{9748}	{nan}	0.0	annotated	not interesting
8608	425x	0.0002772450723064536	7.98	153.0901	{425}	{nan}	0.0	non anotated	not interesting
12675	9352x	0.0011461039378268948	8.0	397.3829	{9352}	{nan}	0.0	non anotated	not interesting
9330	514x	0.0023086189303453083	8.0	159.0666	{514}	{nan}	0.0	non anotated	not interesting
2605	10466x	0.0004916611644371798	8.0	427.3933	{10466}	{nan}	0.0	non anotated	not interesting
6446	159x	0.004335617716971086	8.01	133.0634	{159}	{nan}	0.0	non anotated	not interesting
11899	836x	0.0005926339922421782	8.05	177.1087	{836}	{nan}	0.0	non anotated	not interesting
10015	597x	0.004643351523053978	8.07	164.1011	{597}	{nan}	0.0	non anotated	not interesting
4239	126x	0.0007316772610701311	8.16	125.0852	{126}	{nan}	0.0	non anotated	not interesting
6875	201x	0.0014597520934585674	8.18	136.0825	{201}	{nan}	0.0	non anotated	not interesting
7225	244x	0.004549920214105382	8.19	140.058	{244}	{nan}	0.0	non anotated	not interesting
11891	835x	0.0003675321839464607	8.29	177.1086	{835}	{nan}	0.0	non anotated	not interesting
