	annotation network number	LQ-01-61-74_pos.mzXML	retention time (min)	row m/z	row ID	adduct (ion identity)	neutral mass (ion identity)	annotation	status
1951	3133.0	0.00013510483532457135	5.88	407.3684	{9664, 2601, 9661}	{'[2M+K]+', '[M+HFA+H]+'}	184.2013	non anotated	not interesting
1950	3132.0	0.0011350942892613372	5.88	271.2425	{795, 3911}	{'[2M-CO2+H]+', '[M+NH4]+'}	157.1136	non anotated	not interesting
2526	10362x	0.0027288465388721713	5.88	425.3786	{10362}	{nan}	0.0	annotated	not interesting
5983	15329x	0.00010841314643216025	5.88	652.3288	{15329}	{nan}	0.0	non anotated	not interesting
7773	3152x	0.0001973893266282483	5.89	249.1853	{3152}	{nan}	0.0	non anotated	not interesting
4585	13248x	7.912820245777309e-05	5.89	499.3773	{13248}	{nan}	0.0	annotated	not interesting
3713	11938x	0.00013974500339657565	5.89	465.2648	{11938}	{nan}	0.0	non anotated	not interesting
12128	866x	0.0005453671645957494	5.89	177.1642	{866}	{nan}	0.0	non anotated	not interesting
1961	3144.0	0.0002897314712586129	5.9	436.3403	{10736, 9917, 9934, 9935}	{'[M-H2O+NH4]+', '[M+Na]+', '[M+H]+'}	413.3526	non anotated	not interesting
1958	3141.0	0.0017854188713424693	5.9	963.667	{13027, 11460, 12231, 16088, 12848, 16050, 13495, 11480}	{'[M+NH4]+', '[2M+Na]+', '[M+Na]+', '[M+H]+', '[M+K]+', '[M-H2O+H]+', '[2M+H]+'}	470.3396	annotated	not interesting
1959	3142.0	0.00016753837550784425	5.9	287.2376	{2899, 4644}	{'[M+ACN+Na]+', '[M+NH4]+'}	223.2205	annotated	not interesting
1966	3151.0	0.0007867820094896172	5.91	308.6938	{5880, 4474}	{'[M+HFA+H]+', '[M+Na]+'}	261.6806	non anotated	not interesting
12153	8704x	0.0005667467434372659	5.91	371.3164	{8704}	{nan}	0.0	non anotated	not interesting
3840	1210x	0.00011720019306804517	5.91	191.1798	{1210}	{nan}	0.0	annotated	not interesting
3038	11020x	0.0005497004047143666	5.91	441.3733	{11020}	{nan}	0.0	annotated	not interesting
11720	8143x	0.00022331572242962583	5.91	353.3059	{8143}	{nan}	0.0	non anotated	not interesting
7680	3017x	0.00011923364769698205	5.91	245.227	{3017}	{nan}	0.0	non anotated	not interesting
6475	16034x	0.0006745793545068216	5.92	931.5009	{16034}	{nan}	0.0	non anotated	not interesting
3973	12307x	0.00017059277467233386	5.92	473.3627	{12307}	{nan}	0.0	annotated	not interesting
1993	3201.0	6.132491130618898e-05	5.93	163.1485	{580}	{'[2M-CO2+H]+'}	103.0666	non anotated	not interesting
3677	11887x	0.0005445727729663153	5.93	463.2858	{11887}	{nan}	0.0	non anotated	not interesting
10454	6511x	0.00017854614550361956	5.93	317.6994	{6511}	{nan}	0.0	non anotated	not interesting
3791	12042x	0.0004076399392871978	5.93	467.3168	{12042}	{nan}	0.0	non anotated	not interesting
2866	10789x	0.004352456943424675	5.93	437.3425	{10789}	{nan}	0.0	annotated	not interesting
9462	5316x	0.00012371433840057652	5.93	299.202	{5316}	{nan}	0.0	non anotated	not interesting
1980	3181.0	5.341189450556468e-05	5.93	247.1696	{3071}	{'[2M-2H2O+K]+'}	122.1117	non anotated	not interesting
1974	3171.0	6.321281774078072e-05	5.93	329.2074	{3621, 7094}	{'[M-CO2+H]+', '[M+Na]+'}	306.2191	non anotated	not interesting
8621	4276x	0.0001992053230797222	5.93	280.1918	{4276}	{nan}	0.0	non anotated	not interesting
1979	3180.0	0.0002754524793270116	5.93	353.2681	{7259, 8132, 6205}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	330.2779	non anotated	not interesting
13063	9831x	0.00017283226547944576	5.94	411.3631	{9831}	{nan}	0.0	non anotated	not interesting
1987	3192.0	0.0005410328144302845	5.95	415.3219	{9738, 9972}	{'[M+NH4]+', '[2M+HFA+2H]2+'}	391.3128	non anotated	not interesting
4094	12492x	6.481351103677521e-05	5.96	479.2802	{12492}	{nan}	0.0	non anotated	not interesting
6958	2117x	6.150480013947921e-05	5.96	217.1955	{2117}	{nan}	0.0	non anotated	not interesting
8540	4172x	0.00018336004547665711	5.96	277.2169	{4172}	{nan}	0.0	non anotated	not interesting
8339	3915x	0.0007867061626679378	5.96	271.2426	{3915}	{nan}	0.0	non anotated	not interesting
1984	3187.0	6.132371130726914e-05	5.97	237.2215	{2217, 2787}	{'[M-H2O+NH4]+', '[M+NH4]+'}	219.1875	annotated	not interesting
7920	3343x	0.00039577903130338503	5.97	255.2321	{3343}	{nan}	0.0	annotated	not interesting
2607	10468x	0.00034984393389540954	5.97	427.3936	{10468}	{nan}	0.0	non anotated	not interesting
2582	10430x	8.505686123598442e-05	5.97	427.3431	{10430}	{nan}	0.0	non anotated	not interesting
12531	9180x	8.987052197478755e-05	5.97	391.3372	{9180}	{nan}	0.0	non anotated	not interesting
13003	9755x	0.0001808979998459522	5.97	409.3831	{9755}	{nan}	0.0	annotated	not interesting
2348	10140x	7.439816078245709e-05	5.98	421.3476	{10140}	{nan}	0.0	annotated	not interesting
1994	3202.0	0.00032593723771142687	5.98	313.253	{6199, 4679}	{'[M+HFA+NH4]+', '[M+K]+'}	249.2154	non anotated	not interesting
3533	11677x	0.0003164178587203894	5.99	457.3316	{11677}	{nan}	0.0	non anotated	not interesting
1995	3203.0	0.00042705984525154533	5.99	443.3524	{11108, 1565}	{'[2M+H]+', '[M-2H2O+NH4]+'}	221.1697	annotated	not interesting
4370	12906x	6.743506848561969e-05	5.99	490.2957	{12906}	{nan}	0.0	non anotated	not interesting
12621	9285x	0.00018344696405870532	6.0	395.368	{9285}	{nan}	0.0	non anotated	not interesting
1996	3204.0	0.00025729077318704626	6.0	483.3824	{11850, 10356, 12663, 12471, 11135}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	460.3924	annotated	not interesting
2002	3211.0	0.00048747018321829865	6.03	951.5752	{16074, 16026}	{'[M+Na]+', '[M+H]+'}	928.5864	non anotated	not interesting
12910	9646x	0.00011297721887888133	6.03	407.368	{9646}	{nan}	0.0	non anotated	not interesting
10201	6212x	0.00014869135897996932	6.03	313.6678	{6212}	{nan}	0.0	non anotated	not interesting
8921	4645x	0.0013199878070418655	6.03	287.2376	{4645}	{nan}	0.0	annotated	not interesting
7961	3390x	0.0006035119926400557	6.03	257.154	{3390}	{nan}	0.0	non anotated	not interesting
5810	1502x	0.010871430405581316	6.03	201.0907	{1502}	{nan}	0.0	non anotated	not interesting
6882	2027x	0.0012151966095025552	6.03	215.1064	{2027}	{nan}	0.0	non anotated	not interesting
7563	2866x	0.00010486105393575987	6.03	241.1219	{2866}	{nan}	0.0	non anotated	not interesting
3780	1202x	0.00025345506372106047	6.03	191.1796	{1202}	{nan}	0.0	annotated	not interesting
8096	3608x	0.0010772664944244796	6.04	263.2009	{3608}	{nan}	0.0	non anotated	not interesting
2004	3216.0	0.0007672797495324142	6.04	487.282	{11888, 12794}	{'[M+ACN+H]+', '[M+NH4]+'}	445.2505	non anotated	not interesting
3848	12132x	8.331732978745168e-05	6.04	469.3319	{12132}	{nan}	0.0	non anotated	not interesting
4508	13139x	0.0001852619289321604	6.04	497.2892	{13139}	{nan}	0.0	non anotated	not interesting
2006	3220.0	0.00022059166746538794	6.04	405.2798	{2931, 2268, 9557}	{'[2M+2H]2+', '[2M-2H2O+H]+', '[M+Na]+'}	220.1471	non anotated	not interesting
3036	11018x	0.0013492585940911967	6.05	441.3731	{11018}	{nan}	0.0	annotated	not interesting
4137	12554x	0.0003033062532977857	6.05	481.2951	{12554}	{nan}	0.0	non anotated	not interesting
2946	10895x	0.0032000380764564437	6.05	439.3578	{10895}	{nan}	0.0	annotated	not interesting
2865	10786x	0.0006590629856986017	6.06	437.3424	{10786}	{nan}	0.0	annotated	not interesting
10012	5976x	4.466159998970777e-05	6.06	309.7016	{5976}	{nan}	0.0	non anotated	not interesting
3554	11706x	0.0017301236866661001	6.06	457.3683	{11706}	{nan}	0.0	annotated	not interesting
2017	3238.0	0.0002673999698289837	6.07	427.3579	{10456, 2116}	{'[2M-CO2+K]+', '[M+H]+'}	216.1903	non anotated	not interesting
2014	3233.0	0.0008684391800058939	6.07	271.2428	{3918, 862, 2703}	{'[M+ACN+NH4]+', '[M+Na]+', '[M-2H2O+H]+'}	212.18	annotated	not interesting
2015	3234.0	0.0006434410476074186	6.07	501.3563	{12256, 12448, 9828, 11599, 13298}	{'[M-CO2+H]+', '[M+NH4]+', '[M+Na]+', '[M+HFA+H]+', '[M+H]+'}	454.345	annotated	not interesting
4088	12482x	0.0001524831546098857	6.07	479.2789	{12482}	{nan}	0.0	non anotated	not interesting
2885	10811x	0.0002093494192117763	6.08	438.3461	{10811}	{nan}	0.0	non anotated	not interesting
3565	11718x	9.08349517286756e-05	6.08	458.3362	{11718}	{nan}	0.0	non anotated	not interesting
10053	6021x	0.00018618306685898843	6.09	310.7092	{6021}	{nan}	0.0	non anotated	not interesting
2021	3244.0	9.63373391202558e-05	6.09	444.3921	{1208, 11165}	{'[2M+HFA+NH4]+', '[M+H]+'}	190.1744	annotated	not interesting
8421	4012x	0.0004439608061148743	6.09	273.2583	{4012}	{nan}	0.0	annotated	not interesting
6474	16033x	5.634468612401568e-05	6.1	931.4996	{16033}	{nan}	0.0	non anotated	not interesting
10450	6508x	0.00042522019140509845	6.1	317.6991	{6508}	{nan}	0.0	non anotated	not interesting
2022	3249.0	0.00038451808450201143	6.1	490.3899	{12918, 12310}	{'[M+NH4]+', '[M+H]+'}	472.3558	annotated	not interesting
2023	3250.0	0.00032295341264609016	6.1	395.3682	{9290, 8355}	{'[M+ACN+NH4]+', '[M+Na]+'}	336.3069	annotated	not interesting
2024	3251.0	0.000634387409823943	6.1	525.3561	{13865, 12748, 13361, 11795, 12056}	{'[M-CO2+H]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	502.3665	annotated	not interesting
7774	3153x	0.0004690612045736404	6.11	249.1853	{3153}	{nan}	0.0	non anotated	not interesting
3977	12314x	0.0019283681206586037	6.11	473.3633	{12314}	{nan}	0.0	annotated	not interesting
2026	3255.0	0.00013811943548182345	6.11	475.3405	{12363, 12173, 11487}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	452.3523	non anotated	not interesting
12986	9736x	0.0004579405638660674	6.12	409.3477	{9736}	{nan}	0.0	non anotated	not interesting
2518	10351x	0.0015727890148921574	6.13	425.3786	{10351}	{nan}	0.0	annotated	not interesting
6367	1590x	0.00011065879034378134	6.13	203.18	{1590}	{nan}	0.0	annotated	not interesting
2031	3266.0	0.001765741836422971	6.14	437.3424	{10787, 9901}	{'[M+ACN+H]+', '[M+NH4]+'}	395.3088	annotated	not interesting
4535	13182x	0.0010789383589482763	6.14	497.3634	{13182}	{nan}	0.0	non anotated	not interesting
8922	4646x	0.00016521552592409228	6.14	287.2377	{4646}	{nan}	0.0	non anotated	not interesting
3129	11137x	0.0003975177283029081	6.14	443.3887	{11137}	{nan}	0.0	annotated	not interesting
11836	8288x	0.0010479251811228423	6.15	357.3372	{8288}	{nan}	0.0	non anotated	not interesting
2035	3273.0	0.0018677328642340216	6.16	397.3314	{9346, 7598}	{'[M+Na]+', '[M-2H2O+H]+'}	374.3414	non anotated	not interesting
2038	3276.0	0.0021207977082106405	6.16	941.6886	{13573, 13030, 12235, 12846, 11470, 12239, 12849, 11476, 16053, 13023}	{'[M+ACN+H]+', '[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[2M+H]+'}	470.3403	annotated	not interesting
10616	6720x	0.00010794941479216727	6.16	321.3161	{6720}	{nan}	0.0	non anotated	not interesting
5687	14844x	0.0001593369379142074	6.16	591.4263	{14844}	{nan}	0.0	non anotated	not interesting
12569	9229x	0.0009066752604206154	6.17	393.3526	{9229}	{nan}	0.0	non anotated	not interesting
2041	3279.0	0.0001537565601622074	6.17	407.3683	{2600, 9663}	{'[2M+K]+', '[M+HFA+H]+'}	184.2005	non anotated	not interesting
2443	10252x	0.00038013900710407995	6.18	423.3629	{10252}	{nan}	0.0	annotated	not interesting
8832	4536x	0.00010760658639262674	6.18	285.2221	{4536}	{nan}	0.0	non anotated	not interesting
2044	3283.0	0.00015255576698471583	6.18	431.3524	{10608, 3068}	{'[2M-H2O+H]+', '[M+Na]+'}	224.1789	non anotated	not interesting
2043	3282.0	0.0001732287053139821	6.18	439.321	{10855, 10023, 10666, 9400, 9404}	{'[M+Na]+', '[M+NH4]+', '[M-H2O+H]+', '[M+H]+'}	416.3305	non anotated	not interesting
9814	5734x	6.975834103549813e-05	6.19	305.2481	{5734}	{nan}	0.0	non anotated	not interesting
6957	2115x	7.006998094636622e-05	6.19	217.1955	{2115}	{nan}	0.0	non anotated	not interesting
10368	6405x	0.00021347782889276	6.19	316.6911	{6405}	{nan}	0.0	non anotated	not interesting
2047	3289.0	0.00011430705883016493	6.2	177.164	{844}	{'[M+ACN+NH4]+'}	118.106	non anotated	not interesting
9931	5871x	5.394595144110676e-05	6.21	308.6927	{5871}	{nan}	0.0	non anotated	not interesting
13002	9754x	0.0002970346034407545	6.22	409.3831	{9754}	{nan}	0.0	annotated	not interesting
2600	10461x	0.0002930120233295812	6.23	427.393	{10461}	{nan}	0.0	non anotated	not interesting
2051	3297.0	0.00012787303322176345	6.24	885.6933	{15946, 12560, 10326, 11961, 11100, 11806}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M+K]+', '[M-H2O+H]+', '[2M+H]+'}	442.3448	non anotated	not interesting
2052	3299.0	0.00033879938881311976	6.24	273.2581	{4011}	{'[M+ACN+NH4]+'}	214.1961	annotated	not interesting
4532	13177x	4.901374918221329e-05	6.25	497.3617	{13177}	{nan}	0.0	non anotated	not interesting
2061	3318.0	0.00033151954847604096	6.25	467.352	{10452, 12052}	{'[M-H2O+H]+', '[M+Na]+'}	444.3618	non anotated	not interesting
2058	3309.0	0.0003614255502645951	6.25	551.4665	{14326, 3415}	{'[2M+H]+', '[M-2H2O+NH4]+'}	275.2324	annotated	not interesting
13047	9814x	0.00017653465449127598	6.25	411.3628	{9814}	{nan}	0.0	non anotated	not interesting
2057	3307.0	0.00019499854217741754	6.25	453.3732	{11494, 9287}	{'[M+Na]+', '[M-2H2O+H]+'}	430.3829	annotated	not interesting
12062	8588x	0.00013923017132411126	6.25	367.3211	{8588}	{nan}	0.0	non anotated	not interesting
2056	3306.0	0.0043503421127924335	6.25	487.282	{11953, 12793, 12591}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	464.2938	annotated	not interesting
2063	3324.0	0.0012603626932486834	6.26	499.3775	{13244, 285, 12454}	{'[2M+H]+', '[M+HFA+2H]2+', '[2M+Na]+'}	238.1937	non anotated	not interesting
8038	3520x	5.713338397867072e-05	6.26	261.1852	{3520}	{nan}	0.0	non anotated	not interesting
3646	11839x	9.59788226965592e-05	6.26	461.363	{11839}	{nan}	0.0	non anotated	not interesting
2066	3328.0	0.0035610875122270586	6.27	301.2168	{5421, 3342}	{'[M+ACN+Na]+', '[M+NH4]+'}	237.1997	annotated	not interesting
2070	3336.0	0.0004666242689681798	6.27	442.3768	{11058}	{'[M+Na]+'}	419.3877	non anotated	not interesting
2071	3337.0	0.001803606797554527	6.27	475.3777	{3144, 1201, 12380}	{'[M+Na]+', '[2M+Na]+', '[M-2H2O+H]+'}	226.1944	annotated	not interesting
3417	11514x	0.000150330429274912	6.27	454.3402	{11514}	{nan}	0.0	non anotated	not interesting
12300	8883x	0.00012064299762454245	6.27	379.2847	{8883}	{nan}	0.0	non anotated	not interesting
6283	1579x	0.00016120726158950642	6.28	203.1796	{1579}	{nan}	0.0	annotated	not interesting
2076	3344.0	0.00041222366721861854	6.28	471.3474	{12236, 3599}	{'[2M+K]+', '[M+HFA+H]+'}	216.19	annotated	not interesting
12089	861x	5.959622003928613e-05	6.28	177.164	{861}	{nan}	0.0	non anotated	not interesting
2073	3340.0	0.002678783043266455	6.28	425.3783	{10345, 3913, 10354, 2699}	{'[M+ACN+NH4]+', '[2M+H]+', '[M+Na]+'}	212.183	annotated	not interesting
2078	3347.0	0.00024327295613996833	6.28	247.17	{3075, 1127}	{'[M+Na]+', '[M-2H2O+H]+'}	224.1791	non anotated	not interesting
10028	5994x	0.00020749809073468991	6.28	310.1934	{5994}	{nan}	0.0	non anotated	not interesting
2072	3338.0	0.0006473800871239336	6.29	443.3883	{11122}	{'[2M-CO2+H]+'}	243.1866	annotated	not interesting
2862	10781x	0.0003035622530673502	6.3	437.3419	{10781}	{nan}	0.0	annotated	not interesting
12923	9660x	0.00014334833029661868	6.3	407.3682	{9660}	{nan}	0.0	non anotated	not interesting
6654	1755x	0.0005833043170498828	6.3	207.1746	{1755}	{nan}	0.0	non anotated	not interesting
2084	3360.0	0.00016440086637031835	6.31	617.4781	{15114, 14694}	{'[M-H2O+H]+', '[M+Na]+'}	594.488	non anotated	not interesting
8773	4469x	0.00020224542560636307	6.32	284.2949	{4469}	{nan}	0.0	non anotated	not interesting
2097	3381.0	0.020004785820649032	6.33	913.7283	{11703, 13761, 10123, 12332, 10894, 11694, 10896, 10133, 11701, 10135, 12502, 15993, 12503}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[2M+H]+', '[M+ACN+Na]+', '[M-2H2O+H]+'}	456.3609	annotated	not interesting
2096	3379.0	0.0001798872332916685	6.33	497.3618	{13178, 10933, 10927}	{'[M+ACN+K]+', '[M+Na]+'}	417.3719	non anotated	not interesting
2093	3376.0	0.0010921526054268138	6.33	283.2636	{2026, 4442}	{'[M+HFA+K]+', '[2M+Na]+'}	130.1374	annotated	not interesting
8150	3674x	0.00014470275969945254	6.33	265.253	{3674}	{nan}	0.0	annotated	not interesting
2095	3378.0	0.00014487077868696797	6.33	472.3803	{12261, 11290, 11478, 10166}	{'[M+ACN+H]+', '[M+Na]+', '[2M-H2O+2H]2+', '[M+NH4]+'}	430.3469	annotated	not interesting
12622	9288x	7.725831131796985e-05	6.33	395.3681	{9288}	{nan}	0.0	non anotated	not interesting
2098	3385.0	0.00010537424007669146	6.34	411.363	{2892, 9830}	{'[2M+Na]+', '[M+HFA+H]+'}	194.1848	non anotated	not interesting
2099	3386.0	0.00011719854139489075	6.34	485.3618	{12746, 10444, 12527, 10447, 11224, 11899}	{'[M+NH4]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	462.3716	annotated	not interesting
2104	3393.0	0.001902722880585008	6.35	939.745	{10242, 11011, 11779, 10248, 11016, 16045, 11022, 11791, 12573, 12408, 12570, 12411, 12413, 12575}	{'[M+NH4]+', '[2M+Na]+', '[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	458.3764	annotated	not interesting
2670	10544x	6.590412058139004e-05	6.36	429.3728	{10544}	{nan}	0.0	non anotated	not interesting
2882	10809x	9.850529314965553e-05	6.37	438.3459	{10809}	{nan}	0.0	non anotated	not interesting
10036	6004x	0.00010647645152473855	6.37	310.3106	{6004}	{nan}	0.0	non anotated	not interesting
2105	3394.0	0.0001255612362596415	6.38	615.4616	{15096}	{'[2M-2H2O+K]+'}	306.2582	non anotated	not interesting
2119	3415.0	7.841818778588071e-05	6.39	465.3342	{11960, 11093, 10317}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	442.3451	non anotated	not interesting
2117	3413.0	0.00010292497912347378	6.39	407.3681	{9658, 3516}	{'[M+HFA+Na]+', '[2M+Na]+'}	192.1891	non anotated	not interesting
2546	10382x	0.0008684628546257318	6.4	426.3818	{10382}	{nan}	0.0	non anotated	not interesting
2124	3430.0	9.072388005832068e-05	6.41	523.3606	{12656, 13722, 13806}	{'[M+NH4]+', '[M-H2O+H]+', '[M+Na]+'}	500.3716	non anotated	not interesting
3745	11983x	6.417484558295523e-05	6.41	466.2679	{11983}	{nan}	0.0	non anotated	not interesting
3199	11232x	5.872417680510813e-05	6.41	445.4033	{11232}	{nan}	0.0	non anotated	not interesting
3710	11935x	0.00021583245643833798	6.41	465.2644	{11935}	{nan}	0.0	non anotated	not interesting
4695	13406x	7.743799153900768e-05	6.42	505.3527	{13406}	{nan}	0.0	non anotated	not interesting
2130	3438.0	0.0014282155565117224	6.43	967.6989	{12300, 12302, 10778, 13083, 10779, 13087, 13088, 13089, 16059, 10557, 11582, 11584, 11585, 11593, 16091, 12255, 12911, 12913, 12914, 12923}	{'[M-CO2+H]+', '[M+NH4]+', '[2M+Na]+', '[M+H]+', '[M+Na]+', '[2M+2H]2+', '[M-H2O+H]+', '[2M+H]+', '[M-H2O+NH4]+', '[M-2H2O+H]+'}	472.3557	annotated	not interesting
2604	10465x	0.000164302512391865	6.43	427.3932	{10465}	{nan}	0.0	non anotated	not interesting
8105	3619x	0.0004452923647248979	6.45	263.2374	{3619}	{nan}	0.0	non anotated	not interesting
2141	3454.0	0.0011338103478333317	6.45	465.3712	{2664, 11014, 11968}	{'[M+ACN+2H]2+', '[M+NH4]+', '[M+ACN+H]+'}	423.3388	annotated	not interesting
13058	9824x	0.00019100716969365538	6.45	411.3626	{9824}	{nan}	0.0	non anotated	not interesting
2140	3453.0	0.00017276868658930723	6.45	439.3575	{2592, 10887, 1191}	{'[2M+Na]+', '[M-H2O+H]+', '[M+Na]+'}	208.184	annotated	not interesting
12995	9747x	0.00013725367549557817	6.45	409.3834	{9747}	{nan}	0.0	annotated	not interesting
2143	3457.0	0.00018508306784914124	6.46	369.2255	{8625, 8482}	{'[M+NH4]+', '[M+Na]+'}	346.2363	non anotated	not interesting
8668	4344x	0.0068809626100000435	6.46	281.248	{4344}	{nan}	0.0	annotated	not interesting
6418	15971x	7.318980971703182e-05	6.49	899.5479	{15971}	{nan}	0.0	non anotated	not interesting
12912	9648x	5.588616979033295e-05	6.5	407.368	{9648}	{nan}	0.0	non anotated	not interesting
2437	10243x	0.0027394231800694194	6.51	423.3626	{10243}	{nan}	0.0	annotated	not interesting
12620	9284x	0.0002457462094160872	6.52	395.3679	{9284}	{nan}	0.0	non anotated	not interesting
2543	10379x	8.214934997755268e-05	6.52	426.3815	{10379}	{nan}	0.0	non anotated	not interesting
2158	3479.0	0.000452554023260161	6.53	425.3781	{10349}	{'[M-H2O+H]+'}	442.3817	annotated	not interesting
2163	3491.0	5.2910160985903075e-05	6.53	453.336	{10603, 11292, 11459, 9895}	{'[M+Na]+', '[M+NH4]+', '[M-H2O+H]+', '[M+H]+'}	430.3455	annotated	not interesting
3586	11747x	0.00016888115707427284	6.53	459.3235	{11747}	{nan}	0.0	non anotated	not interesting
3121	11126x	0.0014598205806943636	6.54	443.3884	{11126}	{nan}	0.0	annotated	not interesting
13060	9826x	3.889480709450267e-05	6.56	411.3628	{9826}	{nan}	0.0	non anotated	not interesting
2168	3497.0	0.0005703363861391004	6.57	513.3315	{13601, 10888, 12975, 11704, 13179}	{'[M+NH4]+', '[M+Na]+', '[M+K]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	474.371	annotated	not interesting
2172	3503.0	0.00014261367067083366	6.59	453.3733	{9912, 10618, 9286, 11495}	{'[M+Na]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	430.3822	annotated	not interesting
2179	3513.0	6.391468505158581e-05	6.61	474.3949	{12329, 10131}	{'[M+NH4]+', '[M-2H2O+H]+'}	456.361	annotated	not interesting
2541	10377x	0.00015332198639070508	6.63	426.3813	{10377}	{nan}	0.0	non anotated	not interesting
2507	10337x	0.000479783395879108	6.63	425.3777	{10337}	{nan}	0.0	annotated	not interesting
2183	3524.0	0.0028303800359945844	6.63	476.411	{11783, 11012, 12414, 10239}	{'[M+NH4]+', '[M+H]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	458.3763	annotated	not interesting
2186	3528.0	0.0001454798786171618	6.64	407.3679	{9654, 2598}	{'[2M+K]+', '[M+HFA+H]+'}	184.2003	non anotated	not interesting
2190	3532.0	9.35832516471662e-05	6.65	177.1638	{851}	{'[M+HFA+H]+'}	130.1531	non anotated	not interesting
2193	3537.0	6.182613382152587e-05	6.69	467.3502	{11856, 10458, 9730, 12049}	{'[M+Na]+', '[M+NH4]+', '[M-H2O+H]+', '[M-2H2O+H]+'}	444.3608	non anotated	not interesting
2943	10885x	0.0009814294323658662	6.72	439.3575	{10885}	{nan}	0.0	annotated	not interesting
2970	10928x	0.0003259169315096096	6.72	440.3609	{10928}	{nan}	0.0	non anotated	not interesting
6020	15398x	0.0003160958494408647	6.75	663.4819	{15398}	{nan}	0.0	non anotated	not interesting
2341	10125x	8.948181419070758e-05	6.75	421.3468	{10125}	{nan}	0.0	annotated	not interesting
6004	15368x	0.0001209099830301513	6.75	658.5269	{15368}	{nan}	0.0	non anotated	not interesting
12917	9652x	0.00013615310232356834	6.76	407.3678	{9652}	{nan}	0.0	non anotated	not interesting
2516	10348x	0.0012537248044868687	6.76	425.3781	{10348}	{nan}	0.0	annotated	not interesting
2202	3547.0	4.1480689934310945e-05	6.76	507.3672	{13441, 2111}	{'[2M+K]+', '[M-H2O+H]+'}	234.2003	non anotated	not interesting
13092	9867x	0.00023486549193752583	6.78	413.2663	{9867}	{nan}	0.0	non anotated	not interesting
2209	3555.0	8.688374954368282e-05	6.81	483.3814	{12659, 12469, 11118}	{'[M+NH4]+', '[M-H2O+H]+', '[M+Na]+'}	460.3917	annotated	not interesting
2210	3557.0	0.00021824355474648154	6.82	555.3659	{14024, 14388, 14304}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	532.3769	non anotated	not interesting
9231	501x	0.000785434584865167	6.82	158.1541	{501}	{nan}	0.0	non anotated	not interesting
2399	1019x	0.00036053881422067616	6.82	184.9856	{1019}	{nan}	0.0	non anotated	not interesting
2431	10235x	0.0011640450765987129	6.83	423.3623	{10235}	{nan}	0.0	annotated	not interesting
11254	7537x	0.0004499435758491629	6.83	338.3419	{7537}	{nan}	0.0	non anotated	not interesting
7363	261x	0.0004687784105698213	6.84	141.9587	{261}	{nan}	0.0	non anotated	not interesting
2216	3565.0	0.00028729453565315237	6.85	407.3679	{2597, 9655}	{'[2M+K]+', '[M+HFA+H]+'}	184.2003	non anotated	not interesting
6570	1661x	9.195106172880535e-05	6.85	205.1953	{1661}	{nan}	0.0	non anotated	not interesting
2514	10344x	0.0013851584469437776	6.85	425.378	{10344}	{nan}	0.0	annotated	not interesting
2461	10274x	0.00037863008980202923	6.86	424.3658	{10274}	{nan}	0.0	non anotated	not interesting
2217	3566.0	0.00025888717366393844	6.87	509.3605	{13505, 11010}	{'[M+HFA+Na]+', '[M+H]+'}	440.3657	annotated	not interesting
12981	972x	0.00040819603448041434	6.89	182.9853	{972}	{nan}	0.0	non anotated	not interesting
5819	15044x	3.059248538114928e-05	6.9	610.5051	{15044}	{nan}	0.0	non anotated	not interesting
2434	10238x	0.0008118250491483395	6.9	423.3625	{10238}	{nan}	0.0	annotated	not interesting
2227	3578.0	0.00041590952036016593	6.91	481.366	{12577, 12571, 11796, 11005}	{'[M+Na]+', '[M-H2O+H]+', '[M+H]+'}	458.3763	annotated	not interesting
2225	3575.0	0.000516441334173708	6.91	589.4446	{14562, 14764, 14814}	{'[M+Na]+', '[M+NH4]+', '[M+H]+'}	566.4553	non anotated	not interesting
13128	9910x	0.00021451678298147958	6.95	413.3781	{9910}	{nan}	0.0	non anotated	not interesting
12619	9283x	0.00014431810932798828	6.95	395.3677	{9283}	{nan}	0.0	non anotated	not interesting
2343	10127x	0.00017519993798935805	6.96	421.3469	{10127}	{nan}	0.0	annotated	not interesting
7111	2318x	0.00043906073397059986	6.96	222.1713	{2318}	{nan}	0.0	non anotated	not interesting
