rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
294	1	1	3	N/A	-97.50599165886997	0.8592964824120605	27.277162039362253	C7H13PS	[M + H]+	ADAYAKSHRFWKNW	InChI=1S/C7H13PS/c1-2-5-8(9)6-3-4-7-8/h2H,1,3-7H2	null	C=CCP1(=S)CCCC1	2.20000005	10964807	PubChem:(10964807)	2	161.05581583465704	75.6440019607544	519_Celastraceae_pos_sirius_red_521
295	1	2	2	0.21159044589850612	-68.89719879850337	0.9999999999999999	43.61724804267805	C8H10N4O	[M + H]+	JJBNFNVFEHASNZ	InChI=1S/C8H10N4O/c1-5-10-8(11-6(2)13)7(4-9)12(5)3/h1-3H3,(H,11,13)	Acetamide, N-(5-cyano-1,2-dimethyl-1H-imidazol-4-yl)-	CC1=NC(=C(N1C)C#N)NC(=O)C	0.5	13439212	PubChem:(13439212)	2	179.09276527408971	20.133733567795655	836_Celastraceae_pos_sirius_red_839
296	1	2	2	N/A	-92.97181783831432	0.9999999999999999	43.61724804267805	C8H12N4O2	[M - H2O + H]+	WKTODOSORFIQFI	InChI=1S/C8H12N4O2/c1-5(13)9-3-7-8(11-4-10-7)12-6(2)14/h4H,3H2,1-2H3,(H,9,13)(H,10,11)(H,12,14)	null	CC(=O)NCC1=C(N=CN1)NC(=O)C	-1.29999995	129929853	PubChem:(129929853)	2	179.09276527408971	20.133733567795655	836_Celastraceae_pos_sirius_red_839
297	1	1	1	0.21150365274512906	-18.325254620911647	0.9999999999999999	99.29717449646496	C9H12O4	[M + H]+	VTCDZPUMZAZMSB	InChI=1S/C9H12O4/c1-11-7-4-6(10)5-8(12-2)9(7)13-3/h4-5,10H,1-3H3	Antiarol	COC1=CC(=CC(=C1OC)OC)O	1.38463533	69505	SuperNatural:(SN00001500);ZINC bio:(ZINC00405113);PubMed;NORMAN:(NS00021306);COCONUT:(CNP0285878);KNApSAcK:(2637);Natural Products:(UNPD179372);PubChem:(69505);CHEBI:(2760);KEGG:(C10765);PubChem class - safety and toxic;Training Set	70574450	185.0807364242248	71.65307443588972	966_Celastraceae_pos_sirius_red_975
298	1	1	1	0.21091114880746967	-57.78458921376409	0.9999999999999999	78.06548119311627	C13H18O2	[M + H]+	HEFNNWSXXWATRW	InChI=1S/C13H18O2/c1-9(2)8-11-4-6-12(7-5-11)10(3)13(14)15/h4-7,9-10H,8H2,1-3H3,(H,14,15)	Algoflex	CC(C)CC1=CC=C(C=C1)C(C)C(=O)O	3.46687293	3672;39912;114864;3326923;6919043;6926382;12225947;11637071;11637202;11672934;11830618;11958009;11424384;16057440;23581844;46218268;46781932;49849734;54586625;54587511;57116102;59014975;59014955;59014956;59014951;59014953;59014957;59014959;59014961;59014963;59014964;59014965;59014966;59014967;59014968;59014969;59014971;59014972;59014973;59014974;59014976;59014978;59014980;59014981;59014982;59014983;59014984;59014986;59014988;59014989;59014990;59014991;59014992;59014993;59014994;59014995;59014997;59014998;59014999;59015001;59015002;59015004;59015005;59015006;59015007;59015008;59015010;59015011;59015012;59015020;59015021;59015023;59015025;59015032;59253450;59953284;67241072;88924824;101600570;101600571;101600706;101600707;101600708;101878472;102593121;119057354;122509517;129733927	HMDB:(1925);SuperNatural:(SN00034679 SN00034678);ZINC bio:(ZINC00002647 ZINC00113398 ZINC38141758 ZINC38141759);additional;HSDB:(15687-27-1);MeSH:(3672 39912);PubMed;NORMAN:(NS00000214);COCONUT:(CNP0278678 CNP0319662 CNP0335765);PubChem:(3672 39912 114864 3326923 6919043 6926382 12225947 11637071 11637202 11672934 11830618 11958009 11424384 16057440 23581844 46218268 46781932 49849734 54586625 54587511 57116102 59014975 59014955 59014956 59014951 59014953 59014957 59014959 59014961 59014963 59014964 59014965 59014966 59014967 59014968 59014969 59014971 59014972 59014973 59014974 59014976 59014978 59014980 59014981 59014982 59014983 59014984 59014986 59014988 59014989 59014990 59014991 59014992 59014993 59014994 59014995 59014997 59014998 59014999 59015001 59015002 59015004 59015005 59015006 59015007 59015008 59015010 59015011 59015012 59015020 59015021 59015023 59015025 59015032 59253450 59953284 67241072 88924824 101600570 101600571 101600706 101600707 101600708 101878472 102593121 119057354 122509517 129733927);CHEBI:(43415 132922 47835 5855);PubChem class - bio and metabolites;KEGG:(C01588);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-15516 CPD-15517)	121400174	207.13806416095383	246.53600692749023	1594_Celastraceae_pos_sirius_red_1620
299	1	1	1	0.21073613077761633	-49.79314816953888	0.9999999999999999	68.79867984895533	C14H20	[M + H]+	WRCLVDPVEKAYQV	InChI=1S/C14H20/c1-12-7-5-4-6-8-13(2)11-14(3)10-9-12/h5-9,11,14H,4,10H2,1-3H3	null	CC1CC=C(C=CCC=CC(=C1)C)C	4.19999981	91252032	PubChem:(91252032)	2	189.16435841321098	346.5410041809082	1057_Celastraceae_pos_sirius_red_1071
300	1	1	1	0.20824839305419768	-38.885938399475386	0.9999999999999999	55.25919846196078	C5H8O3	[M + H]+	FHSUFDYFOHSYHI	InChI=1S/C5H8O3/c1-2-4(6)3-5(7)8/h2-3H2,1H3,(H,7,8)	3-oxovalerate	CCC(=O)CC(=O)O	0.100000001	439684;16722120	COCONUT:(CNP0066606);PubChem:(439684 16722120);SuperNatural:(SN00213098);CHEBI:(20177 27401);ZINC bio:(ZINC00901313);additional;MeSH:(439684);KEGG:(C02233);Training Set;PubMed;Biocyc:(CPD-7705)	3696998	117.05463114348669	58.48999857902527	74_Celastraceae_pos_sirius_red_75
301	1	1	1	0.20816854309694713	-25.8593268529726	0.9999999999999999	91.69583766333066	C10H10O3	[M + H]+	DKZBBWMURDFHNE	InChI=1S/C10H10O3/c1-13-10-7-8(3-2-6-11)4-5-9(10)12/h2-7,12H,1H3	bmse000422	COC1=C(C=CC(=C1)C=CC=O)O	1.63574791	9984;5280536;5352904;10866923;16109952;101685503	HMDB:(141782);PubChem class - food;SuperNatural:(SN00156128);ZINC bio:(ZINC01529491);additional;MeSH:(9984 5280536);Plantcyc:(CONIFERYL-ALDEHYDE);PubMed;NORMAN:(NS00022205);COCONUT:(CNP0326347);KNApSAcK:(35949);Natural Products:(UNPD224637 UNPD167968);PubChem:(9984 5280536 5352904 10866923 16109952 101685503);CHEBI:(16547);PubChem class - bio and metabolites;KEGG:(C02666);Training Set;Biocyc:(CONIFERYL-ALDEHYDE)	155117950	179.07022509942183	120.61300277709961	832_Celastraceae_pos_sirius_red_835
302	1	3	3	0.20780840087240415	-47.561786148491926	0.9999999999999999	141.58737709622014	C11H20O4	[M - H4O2 + H]+	HTCUURQJNZBKIA	InChI=1S/C11H20O4/c1-3-8(12)6-9-4-5-10(15-9)7(2)11(13)14/h7-10,12H,3-6H2,1-2H3,(H,13,14)	null	CCC(CC1CCC(O1)C(C)C(=O)O)O	1.39999998	12310478;10889304;11053074;10398410;67631972;92466127;101993764;101993765;101993766;101993767;125032929;124410433;139584113;139584250;139586892	COCONUT:(CNP0141293 CNP0151288);Natural Products:(UNPD48571);PubChem:(12310478 10889304 11053074 10398410 67631972 92466127 101993764 101993765 101993766 101993767 125032929 124410433 139584113 139584250 139586892);SuperNatural:(SN00028805 SN00375304);ZINC bio:(ZINC14440845 ZINC31158474);additional;PubChem class - safety and toxic;Training Set	70836226	181.12232567307473	295.67578057207754	902_Celastraceae_pos_sirius_red_905
303	1	3	3	N/A	-68.30758825240626	0.9999999999999999	141.58737709622014	C11H18O3	[M - H2O + H]+	DYEPURBRJMBURX	InChI=1S/C11H18O3/c1-3-4-5-6-9-7-10(8(2)12)11(13)14-9/h9-10H,3-7H2,1-2H3	null	CCCCCC1CC(C(=O)O1)C(=O)C	2.5	13682573	PubChem:(13682573)	2	181.12232567307473	295.67578057207754	902_Celastraceae_pos_sirius_red_905
304	1	3	3	N/A	-87.82558622036507	0.9999999999999999	141.58737709622014	C11H16O2	[M + H]+	IVIUXIJGQIZOAB	InChI=1S/C11H16O2/c12-10-3-1-8-5-9(7-10)2-4-11(13)6-8/h8-9H,1-7H2	bicyclo[4.4.1]undecane-3,8-dione	C1CC(=O)CC2CCC(=O)CC1C2	0.899999976	59047582	PubChem:(59047582)	2	181.12232567307473	295.67578057207754	902_Celastraceae_pos_sirius_red_905
305	1	1	2	0.20723105057981867	-46.14250182432742	0.9854271356783922	54.30543087666942	C9H8O	[M + H]+	KJPRLNWUNMBNBZ	InChI=1S/C9H8O/c10-8-4-7-9-5-2-1-3-6-9/h1-8H	Abion CA	C1=CC=C(C=C1)C=CC=O	2.07160974	307;637511;6428995;12198214;88868197;131859294	HMDB:(3441 32072);PubChem class - food;SuperNatural:(SN00158520 SN00156216);ZINC bio:(ZINC01532777 ZINC13523661);additional;HSDB:(104-55-2);MeSH:(637511);Plantcyc:(CINNAMALDEHYDE);PubMed;NORMAN:(NS00003408);COCONUT:(CNP0279382);KNApSAcK:(35187);Natural Products:(UNPD226313 UNPD2440 UNPD152606);PubChem:(307 637511 6428995 12198214 88868197 131859294);CHEBI:(89729 142921 16731);PubChem class - bio and metabolites;KEGG:(C00903);PubChem class - safety and toxic;YMDB:(1654);Training Set;PubChem class - drug;Biocyc:(CINNAMALDEHYDE)	255847294	133.06478171474845	197.04099655151367	165_Celastraceae_pos_sirius_red_166
306	1	3	3	0.20673366771842805	-30.18529722846043	0.9999999999999999	173.29009022539333	C10H18O5	[M - H4O2 + H]+	OQYZCCKCJQWHIE	InChI=1S/C10H18O5/c11-8(7-10(14)15)5-3-1-2-4-6-9(12)13/h8,11H,1-7H2,(H,12,13)(H,14,15)	3-Hydroxysebacate	C(CCCC(=O)O)CCC(CC(=O)O)O	0.800000012	3017884;20848938;124350388;124350389	COCONUT:(CNP0002388);HMDB:(350);PubChem:(3017884 20848938 124350388 124350389);CHEBI:(89182 132935);additional;PubChem class - bio and metabolites;EcoCyc Mine;MeSH:(3017884);Training Set;PubMed;KEGG Mine	25789218926	183.10117483671274	131.58199310302734	931_Celastraceae_pos_sirius_red_936
307	1	3	3	N/A	-67.38772196572145	0.9999999999999999	173.29009022539333	C10H16O4	[M - H2O + H]+	MKYMPRHJQIQNSX	InChI=1S/C10H16O4/c11-9(12)5-3-1-2-4-8-6-7-10(13)14-8/h8H,1-7H2,(H,11,12)	null	C1CC(=O)OC1CCCCCC(=O)O	1.8433392	10798085	PubChem:(10798085)	2	183.10117483671274	131.58199310302734	931_Celastraceae_pos_sirius_red_936
308	1	3	3	N/A	-91.8681222549896	0.9999999999999999	173.29009022539333	C10H14O3	[M + H]+	FRGJBVXNYIBAKE	InChI=1S/C10H14O3/c1-5(11)7-3-9-10(13-9)4-8(7)6(2)12/h7-10H,3-4H2,1-2H3	null	CC(=O)C1CC2C(O2)CC1C(=O)C	-0.100000001	117970323	PubChem:(117970323)	2	183.10117483671274	131.58199310302734	931_Celastraceae_pos_sirius_red_936
309	1	1	1	0.20654335848392902	-38.999696318309596	0.9999999999999999	72.19094778849342	C10H16	[M + H]+	DSALESXSBJQICQ	InChI=1S/C10H16/c1-9(2)7-10(3)5-4-8(9)6-10/h8H,4-6H2,1-3H3	null	CC1([C]C2(CCC1C2)C)C	4.0	134874265	PubChem:(134874265)	2	137.13225664313754	294.02000427246094	220_Celastraceae_pos_sirius_red_221
310	1	3	3	0.2062147760771792	-16.930160466962736	0.9999999999999999	242.22772684616825	C12H20O4	[M - H2O + H]+	MAZWDMBCPDUFDJ	InChI=1S/C12H20O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h7,9H,1-6,8,10H2,(H,13,14)(H,15,16)	Traumatate	C(CCCCC(=O)O)CCCC=CC(=O)O	2.94589257	22904;5283028;5354373;6992740;20849091;20849092	HMDB:(933);SuperNatural:(SN00401614 SN00002329);ZINC bio:(ZINC01586420 ZINC13507065 ZINC31702886);additional;MeSH:(5283028);PubMed;NORMAN:(NS00047422);COCONUT:(CNP0293905 CNP0388798);Natural Products:(UNPD211845 UNPD16363);PubChem:(22904 5283028 5354373 6992740 20849091 20849092);CHEBI:(545687);KEGG:(C16308);PubChem class - safety and toxic;Training Set	71098734	211.13273472825793	229.87399578094482	1726_Celastraceae_pos_sirius_red_1754
311	1	3	3	N/A	-32.16126021745353	0.9999999999999999	242.22772684616825	C12H22O5	[M - H4O2 + H]+	RYJGFWCOGGWUAH	InChI=1S/C12H22O5/c13-10(7-4-5-9-12(16)17)6-2-1-3-8-11(14)15/h10,13H,1-9H2,(H,14,15)(H,16,17)	6-Hydroxydodecanedioic acid	C(CCC(CCCCC(=O)O)O)CCC(=O)O	1.29999995	581463	PubChem:(581463);KEGG Mine	8589934594	211.13273472825793	229.87399578094482	1726_Celastraceae_pos_sirius_red_1754
312	1	3	3	N/A	-38.59085687032872	0.9999999999999999	242.22772684616825	C12H18O3	[M + H]+	ZNJFBWYDHIGLCU	InChI=1S/C12H18O3/c1-2-3-4-5-10-9(8-12(14)15)6-7-11(10)13/h3-4,9-10H,2,5-8H2,1H3,(H,14,15)	Jasmonate	CCC=CCC1C(CCC1=O)CC(=O)O	1.60000002	557758;105087;7018902;7067457;7067455;7067456;7067458;7251179;7251176;7251177;7251180;7251181;7251182;7251183;5281166;5367720;6504478;6992046;6992047;9794326;10798593;12304694;11528597;11672952;21185321;25243962;25245751;25245888;44629775;59977431;69992708;71749649;71749650;86308140;86308141;88093566;101997239;101997240;131704616;133688611	HMDB:(32797);SuperNatural:(SN00330106 SN00363777 SN00157310 SN00301639);ZINC bio:(ZINC01531142 ZINC04492880 ZINC04492882 ZINC04492883 ZINC04492884 ZINC08624942);additional;MeSH:(5281166);Plantcyc:(CPD-5943 CPD-734 CPD-9887 CPD-731);PubMed;NORMAN:(NS00014858);COCONUT:(CNP0264098 CNP0286578);KNApSAcK:(218);Natural Products:(UNPD139120 UNPD160716 UNPD152425);PubChem:(557758 105087 7018902 7067457 7067455 7067456 7067458 7251179 7251176 7251177 7251180 7251181 7251182 7251183 5281166 5367720 6504478 6992046 6992047 9794326 10798593 12304694 11528597 11672952 21185321 25243962 25245751 25245888 44629775 59977431 69992708 71749649 71749650 86308140 86308141 88093566 101997239 101997240 131704616 133688611);CHEBI:(18435 136179 139300 136184 18292 138625 58431);PubChem class - bio and metabolites;KEGG:(C16317 C08491);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-5943 SMA-0000343 CPD-5941 CPD-731 CPD-734)	88009086	211.13273472825793	229.87399578094482	1726_Celastraceae_pos_sirius_red_1754
313	1	2	2	0.20580302510216728	-28.06500817343606	0.9999999999999999	101.49645228488474	C13H22O	[M + H]+	JHJCHCSUEGPIGE	InChI=1S/C13H22O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h6,12H,5,7-9H2,1-4H3	Dihydro-alpha-ionone	CC1=CCCC(C1CCC(=O)C)(C)C	2.79999995	35821;12858404;38988368	HMDB:(38026);PubChem class - food;SuperNatural:(SN00327188 SN00251366);ZINC bio:(ZINC02010910 ZINC02010911);additional;PubMed;NORMAN:(NS00012240);COCONUT:(CNP0159207);Natural Products:(UNPD56391 UNPD22318);PubChem:(35821 12858404 38988368);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8812027978	195.174786658973	350.84240287542343	1246_Celastraceae_pos_sirius_red_1262
314	1	2	2	N/A	-78.70241060706229	0.9999999999999999	101.49645228488474	C13H24O2	[M - H2O + H]+	KWQCCGWSFMZMBP	InChI=1S/C13H24O2/c1-4-5-6-7-8-9-11(2)12(3)10-13(14)15/h10-11H,4-9H2,1-3H3,(H,14,15)	(E)-3,4-dimethylundec-2-enoic acid	CCCCCCCC(C)C(=CC(=O)O)C	5.19999981	21291046;54017546	PubChem:(21291046 54017546)	2	195.174786658973	350.84240287542343	1246_Celastraceae_pos_sirius_red_1262
315	1	1	1	0.20579028710140446	-77.60920077910053	0.9999999999999999	19.607896691919954	C7H4O3	[M + H]+	ZSLYIKQDACOMCI	InChI=1S/C7H4O3/c8-4-2-1-3-6(9)5(4)7(3)10/h1-2,8-9H	null	C1=CC(=C2C(=C1C2=O)O)O	0.0	129638951	PubChem:(129638951)	2	137.02347480910342	183.71699810028076	207_Celastraceae_pos_sirius_red_208
316	1	1	2	N/A	-147.2737583188171	0.9648241206030151	31.58577706168207	C7H10NO2P	[M + H]+	HOLDBZVYUDSZBB	InChI=1S/C7H10NO2P/c1-4-7-5-6-11(9,10-7)8(2)3/h1,5H,6H2,2-3H3	null	CN(C)P1(=O)CC=C(O1)C#C	0.200000003	89446307	PubChem:(89446307)	2	172.05192285487487	200.68350076675415	690_Celastraceae_pos_sirius_red_692
317	1	1	1	0.2043840232569255	-129.35372463948116	0.9999999999999999	67.64194147367284	C5H11F3N4	[M + H]+	DIGQZQCGUHCJKH	InChI=1S/C5H11F3N4/c1-3(2)12-10-4(9-11-12)5(6,7)8/h3-4,9-11H,1-2H3	null	CC(C)N1NC(NN1)C(F)(F)F	1.39999998	135175869	PubChem:(135175869)	2	185.10124353786583	256.58249616622925	971_Celastraceae_pos_sirius_red_980
318	1	3	3	0.2042842141441426	-36.26907375907382	0.9999999999999999	188.50895049660835	C10H18O4	[M - H4O2 + H]+	IVOODSRSVJPWLY	InChI=1S/C10H18O4/c1-6(11)5-8-3-4-9(14-8)7(2)10(12)13/h6-9,11H,3-5H2,1-2H3,(H,12,13)	(2S)-2-[(2S,5R)-5-[(2R)-2-hydroxypropyl]oxolan-2-yl]propanoic acid	CC(CC1CCC(O1)C(C)C(=O)O)O	0.899999976	12313435;10058667;11095678;11805769;11830483;26183482;51693024;51693026;98597868;101665795;101821190;101821191;124870000;139584468	COCONUT:(CNP0068539 CNP0353648);Natural Products:(UNPD70398 UNPD82855);PubChem:(12313435 10058667 11095678 11805769 11830483 26183482 51693024 51693026 98597868 101665795 101821190 101821191 124870000 139584468);SuperNatural:(SN00036963 SN00032822 SN00032825 SN00032823 SN00277314 SN00032824 SN00036965 SN00036966 SN00036964 SN00250297);CHEBI:(143747);ZINC bio:(ZINC14614264 ZINC14614265 ZINC14614266 ZINC14614267 ZINC35455503 ZINC35455506 ZINC35455512 ZINC35455516);additional;Training Set	3727394	167.10664813675396	130.47574996948242	630_Celastraceae_pos_sirius_red_632
319	1	3	3	N/A	-78.03242664435656	0.9999999999999999	188.50895049660835	C10H14O2	[M + H]+	FPRWDANXOYXXBS	InChI=1S/C10H14O2/c1-6(11)7-2-8-4-10(12)5-9(8)3-7/h7-9H,2-5H2,1H3	null	CC(=O)C1CC2CC(=O)CC2C1	0.400000006	130036723;130638027	PubChem:(130036723 130638027)	2	167.10664813675396	130.47574996948242	630_Celastraceae_pos_sirius_red_632
320	1	3	3	N/A	-80.45845058788429	0.9999999999999999	188.50895049660835	C10H16O3	[M - H2O + H]+	ZDLXSXJKYPSZQX	InChI=1S/C10H16O3/c1-6-3-8(5-9(11)4-6)7(2)10(12)13/h6-8H,3-5H2,1-2H3,(H,12,13)	null	CC1CC(CC(=O)C1)C(C)C(=O)O	1.29999995	130765153;131025672	PubChem:(130765153 131025672)	2	167.10664813675396	130.47574996948242	630_Celastraceae_pos_sirius_red_632
321	1	1	1	0.2037864495192066	-17.410450239427334	0.9999999999999999	30.21820066257664	C10H12O4	[M + H]+	UUQHKWMIDYRWHH	InChI=1S/C10H12O4/c1-5-4-7(11)6(2)9(12)8(5)10(13)14-3/h4,11-12H,1-3H3	Atraric acid	CC1=CC(=C(C(=C1C(=O)OC)O)C)O	2.29999995	78435	PubChem class - food;SuperNatural:(SN00365682);ZINC bio:(ZINC00239015);additional;MeSH:(78435);PubMed;NORMAN:(NS00012880);COCONUT:(CNP0347214);KNApSAcK:(36783);Natural Products:(UNPD104791);PubChem:(78435);CHEBI:(144127);PubChem class - safety and toxic;Training Set	205316214	197.08052382095437	182.1289987117052	1276_Celastraceae_pos_sirius_red_1294
322	1	3	3	0.20241608980723383	-42.450297747869115	0.9999999999999999	244.53836652602786	C13H20O3	[M - H2O + H]+	KPQMCAKZRXOZLB	InChI=1S/C13H20O3/c1-9-7-11(15)8-12(3,4)13(9,16)6-5-10(2)14/h5-7,10,14,16H,8H2,1-4H3	Vomifoliol	CC1=CC(=O)CC(C1(C=CC(C)O)O)(C)C	0.5	439566;440244;5280462;5280654;5460369;10537120;12444927;11229837;11816951;71587541;71587542;76959092;101406421;101482402;101482403;131616066;137705650	PubChem class - food;SuperNatural:(SN00006884 SN00006885 SN00006886 SN00006863);ZINC bio:(ZINC04095719 ZINC04096338 ZINC04096339 ZINC04096340);MeSH:(440244 5280462 5280654 11816951 137705650);PubMed;COCONUT:(CNP0229898);KNApSAcK:(29834);Natural Products:(UNPD37747 UNPD222030 UNPD95592 UNPD128787 UNPD225670 UNPD212079);PubChem:(439566 440244 5280462 5280654 5460369 10537120 12444927 11229837 11816951 71587541 71587542 76959092 101406421 101482402 101482403 131616066 137705650);YMDB Mine;CHEBI:(49164 49162 49156 49160 49158 49161 28258);KEGG:(C04166 C01760);Training Set;Biocyc:(--6-HYDROXY-3-OXO-ALPHA-IONOL)	34497161590	207.13798511447348	167.30124392401194	1590_Celastraceae_pos_sirius_red_1616
323	1	3	3	N/A	-57.108880051733934	0.9999999999999999	244.53836652602786	C13H18O2	[M + H]+	UGAJJMZDEHETES	InChI=1S/C13H18O2/c1-5-6-11(15)12-9(2)7-10(14)8-13(12,3)4/h5-7,15H,8H2,1-4H3	null	CC=CC(=C1C(=CC(=O)CC1(C)C)C)O	2.64470196	""	YMDB Mine	34359738368	207.13798511447348	167.30124392401194	1590_Celastraceae_pos_sirius_red_1616
324	1	3	3	N/A	-93.85024935085923	0.9999999999999999	244.53836652602786	C13H22O4	[M - H4O2 + H]+	HAEQWGQFHQSGCO	InChI=1S/C13H22O4/c1-4-6-10(7-9(3)12(14)15)8-11(5-2)13(16)17/h4,6,9-11H,5,7-8H2,1-3H3,(H,14,15)(H,16,17)	null	CCC(CC(CC(C)C(=O)O)C=CC)C(=O)O	2.5999999	137379904	PubChem:(137379904)	2	207.13798511447348	167.30124392401194	1590_Celastraceae_pos_sirius_red_1616
325	1	2	2	0.2020410252381688	-9.218750546558368	0.9999999999999999	82.16469701598946	C9H8O3	[M + H]+	NGSWKAQJJWESNS	InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)	coumarate	C1=CC(=CC=C1C=CC(=O)O)O	1.39296985	322;1549106;637542;11116469;16109932;54708745;54721280;54729371;71310960;117064649;124202750;131708669;131871182	HMDB:(2035 30677 128076);SuperNatural:(SN00157333 SN00000381 SN00248047 SN00397780);ZINC bio:(ZINC00039811 ZINC04632590);additional;MeSH:(637542);Plantcyc:(COUMARATE);PubMed;NORMAN:(NS00004354);COCONUT:(CNP0255341 CNP0359225);KNApSAcK:(580);Natural Products:(UNPD19621 UNPD96408 UNPD212098);PubChem:(322 1549106 637542 11116469 16109932 54708745 54721280 54729371 71310960 117064649 124202750 131708669 131871182);CHEBI:(32374 58152 12876 36090 32373 17450);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C06738 C00811);PubChem class - safety and toxic;YMDB:(498);Training Set;Biocyc:(CIS-P-COUMARATE COUMARATE CPD1UA-13)	17267943806	165.05485378122393	330.8690071105957	591_Celastraceae_pos_sirius_red_593
326	1	2	2	N/A	-47.43972749411562	0.9999999999999999	82.16469701598946	C9H10O4	[M - H2O + H]+	JVGVDSSUAVXRDY	InChI=1S/C9H10O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,8,10-11H,5H2,(H,12,13)	ACMC-20anjv	C1=CC(=CC=C1CC(C(=O)O)O)O	0.851879179	9378;440177;9548580;9548632;9920545;76973347;87425256;134742521;139025576	HMDB:(755);SuperNatural:(SN00316744 SN00379659 SN00268031);ZINC bio:(ZINC00402937 ZINC00402938);additional;MeSH:(9378 9548580);Plantcyc:(CPD-13207 CPD-2222);PubMed;NORMAN:(NS00014787);COCONUT:(CNP0177541 CNP0346065);KNApSAcK:(50491);Natural Products:(UNPD193665 UNPD36866 UNPD44572);PubChem:(9378 440177 9548580 9548632 9920545 76973347 87425256 134742521 139025576);CHEBI:(36659 17385 16003 10980);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C03964 C03672);PubChem class - safety and toxic;YMDB:(457);Training Set;Biocyc:(CPD-2222)	17267943806	165.05485378122393	330.8690071105957	591_Celastraceae_pos_sirius_red_593
327	1	3	3	0.2018841665764664	-22.662469809880363	0.9999999999999999	263.00970351011034	C10H18O4	[M - H2O + H]+	CXMXRPHRNRROMY	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	sebacate	C(CCCCC(=O)O)CCCC(=O)O	2.16291595	5192;1549016;10465569;23079045;56933548;71309007;90755858;102601074	HMDB:(792);PubChem class - food;SuperNatural:(SN00307005 SN00002170);ZINC bio:(ZINC01531045);additional;MeSH:(5192);PubMed;NORMAN:(NS00011501);COCONUT:(CNP0082571 CNP0311812);KNApSAcK:(1202);Natural Products:(UNPD70014);PubChem:(5192 1549016 10465569 23079045 56933548 71309007 90755858 102601074);CHEBI:(41865 76283);PubChem class - bio and metabolites;KEGG:(C08277);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-3623)	222095742	185.11719870959845	234.87500667572021	980_Celastraceae_pos_sirius_red_989
328	1	3	3	N/A	-53.21730861451017	0.9999999999999999	263.00970351011034	C10H16O3	[M + H]+	GVMQUKGTKMJQAG	InChI=1S/C10H16O3/c1-2-3-4-5-9-6-8(11)7-10(12)13-9/h9H,2-7H2,1H3	2H-Pyran-2,4(3H)-dione, dihydro-6-pentyl-	CCCCCC1CC(=O)CC(=O)O1	2.20000005	10352356;71331801;124647315	PubChem:(10352356 71331801 124647315)	2	185.11719870959845	234.87500667572021	980_Celastraceae_pos_sirius_red_989
329	1	3	3	N/A	-55.82418412565648	0.9999999999999999	263.00970351011034	C10H20O5	[M - H4O2 + H]+	DDOVVPPSAAZUNO	InChI=1S/C10H20O5/c11-9(12)7-5-3-1-2-4-6-8-10(13,14)15/h13-15H,1-8H2,(H,11,12)	null	C(CCCCC(O)(O)O)CCCC(=O)O	1.59506094	129819544	PubChem:(129819544)	2	185.11719870959845	234.87500667572021	980_Celastraceae_pos_sirius_red_989
330	1	3	3	0.20164803229027414	-134.04760456269364	0.9999999999999999	83.026057189904	C7H16ClN3O2	[M - H2O + H]+	MSJJZIFRQNTNBG	InChI=1S/C7H16ClN3O2/c8-3-1-4-9-7(13)11-10-5-2-6-12/h10,12H,1-6H2,(H2,9,11,13)	null	C(CNNC(=O)NCCCCl)CO	-0.200000003	137824644	PubChem:(137824644)	2	192.09063625950546	129.54800605773926	1125_Celastraceae_pos_sirius_red_1139
