row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,LQ-01-61-08_pos.mzXML Peak area,LQ-01-61-09_pos.mzXML Peak area,LQ-01-61-27_pos.mzXML Peak area,LQ-01-61-28_pos.mzXML Peak area,LQ-01-61-15_pos.mzXML Peak area,LQ-01-61-05_pos.mzXML Peak area,LQ-01-61-12_pos.mzXML Peak area,LQ-01-61-01_pos.mzXML Peak area,LQ-01-61-06_pos.mzXML Peak area,LQ-01-61-02_pos.mzXML Peak area,LQ-01-61-10_pos.mzXML Peak area,LQ-01-61-16_pos.mzXML Peak area,LQ-01-61-14_pos.mzXML Peak area,LQ-01-61-04_pos.mzXML Peak area,LQ-01-61-03_pos.mzXML Peak area,LQ-01-61-13_pos.mzXML Peak area,LQ-01-61-23_pos.mzXML Peak area,LQ-01-61-42_pos.mzXML Peak area,LQ-01-61-22_pos.mzXML Peak area,LQ-01-61-47_pos.mzXML Peak area,LQ-01-61-21_pos.mzXML Peak area,LQ-01-61-46_pos.mzXML Peak area,LQ-01-61-29_pos.mzXML Peak area,LQ-01-61-18_pos.mzXML Peak area,LQ-01-61-39_pos.mzXML Peak area,LQ-01-61-44_pos.mzXML Peak area,LQ-01-61-30_pos.mzXML Peak area,LQ-01-61-26_pos.mzXML Peak area,LQ-01-61-25_pos.mzXML Peak area,LQ-01-61-17_pos.mzXML Peak area,LQ-01-61-11_pos.mzXML Peak area,LQ-01-61-07_pos.mzXML Peak area,LQ-01-61-57_pos.mzXML Peak area,LQ-01-61-60_pos.mzXML Peak area,LQ-01-61-62_pos.mzXML Peak area,LQ-01-61-50_pos.mzXML Peak area,LQ-01-61-49_pos.mzXML Peak area,LQ-01-61-38_pos.mzXML Peak area,LQ-01-61-40_pos.mzXML Peak area,LQ-01-61-45_pos.mzXML Peak area,LQ-01-61-32_pos.mzXML Peak area,LQ-01-61-33_pos.mzXML Peak area,LQ-01-61-43_pos.mzXML Peak area,LQ-01-61-34_pos.mzXML Peak area,LQ-01-61-24_pos.mzXML Peak area,LQ-01-61-41_pos.mzXML Peak area,LQ-01-61-31_pos.mzXML Peak area,LQ-01-61-20_pos.mzXML Peak area,LQ-01-61-76_pos.mzXML Peak area,LQ-01-61-77_pos.mzXML Peak area,LQ-01-61-61_pos.mzXML Peak area,LQ-01-61-68_pos.mzXML Peak area,LQ-01-61-65_pos.mzXML Peak area,LQ-01-61-48_pos.mzXML Peak area,LQ-01-61-64_pos.mzXML Peak area,LQ-01-61-51_pos.mzXML Peak area,LQ-01-61-36_pos.mzXML Peak area,LQ-01-61-63_pos.mzXML Peak area,LQ-01-61-53_pos.mzXML Peak area,LQ-01-61-66_pos.mzXML Peak area,LQ-01-61-52_pos.mzXML Peak area,LQ-01-61-59_pos.mzXML Peak area,LQ-01-61-19_pos.mzXML Peak area,LQ-01-61-78_pos.mzXML Peak area,LQ-01-61-35_pos.mzXML Peak area,LQ-01-61-70_pos.mzXML Peak area,LQ-01-61-69_pos.mzXML Peak area,LQ-01-61-71_pos.mzXML Peak area,LQ-01-61-67_pos.mzXML Peak area,LQ-01-61-73_pos.mzXML Peak area,LQ-01-61-72_pos.mzXML Peak area,LQ-01-61-54_pos.mzXML Peak area,LQ-01-61-75_pos.mzXML Peak area,LQ-01-61-58_pos.mzXML Peak area,LQ-01-61-55_pos.mzXML Peak area,LQ-01-61-74_pos.mzXML Peak area,LQ-01-61-56_pos.mzXML Peak area,LQ-01-61-37_pos.mzXML Peak area,
1092,236.14943995614868,1.7256833,,,,466,146,[M+NH4]+,,2,1106;1092,218.1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250342.67,0,0,0,0,0,0,0,
1093,347.1105100855023,1.7259667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93182.4,
1094,183.10160028186695,1.7262738,,,,127,,,,,,,0,0,0,144387.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40361.402,65886.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207935.78,249514.34,60278.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196608.45,0,0,0,0,0,0,0,0,0,0,
1095,307.1518573170573,1.7275856,,,,127,181,[M+Na]+,,3,1095;1316;1084,284.1621,0,0,0,387947.94,0,0,0,323335.9,78900.65,0,230966.75,0,0,0,0,0,0,0,0,0,0,0,266517.25,180570.66,0,0,163919.28,0,69409.266,384212.72,0,0,43747.223,0,0,0,0,0,0,0,0,78787.375,0,541510.9,449598.8,243870.27,0,0,0,0,0,0,109362.69,472371.62,707181.1,0,0,0,0,0,0,0,0,0,0,203007.92,73828.42,487120.94,0,0,0,71861.81,0,0,0,0,141547.11,0,
1096,288.18064257758937,1.7279896,,,,127,,,,,,,0,0,0,119976.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24279.318,0,0,0,0,0,148364.55,0,0,0,0,0,0,0,0,0,0,0,0,0,181089.52,163046.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38453.42,171036.06,0,0,0,0,0,0,0,0,19923.818,0,
1097,260.1492667519805,1.7286595,,,,127,142,[M+NH4]+,,2,1097;1101,242.1156,0,0,0,145711.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159035.7,0,0,0,0,0,0,0,0,0,0,0,0,0,265176.47,210647.75,55335.934,0,0,0,0,0,0,0,0,74048.69,0,0,0,0,0,0,0,0,0,0,0,0,213435.69,0,0,0,0,0,0,0,0,0,0,
1098,447.12835730945505,1.729475,,,,926,150,[M+H]+,,1,1185,446.1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433601.5,0,239132.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64679.875,0,72688.25,
1099,243.1591067722147,1.7304167,,,,1003,154,[M+H]+,,1,1211,242.1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112431.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1100,351.1782783493142,1.7304476,,,,,,,,,,,0,0,0,218559.06,0,0,0,0,69710.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75167.08,0,0,0,0,0,224744.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267106.53,0,0,0,0,0,0,0,0,196868.03,284745.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1101,265.1049802557387,1.7307272,,,,127,142,[M+Na]+,,2,1097;1101,242.1156,0,0,0,171842.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25060.646,134879.66,0,0,0,0,0,0,0,0,0,0,0,0,0,178219.2,137674.28,74097.08,0,0,0,0,0,0,0,0,131653.9,0,0,0,0,0,0,0,0,0,0,0,0,170301.28,0,0,0,0,0,0,0,0,0,0,
1102,305.10186623772563,1.7321833,,,,217,157,[M-H2O+H]+,,1,1203,322.1054,0,0,0,0,0,0,0,0,0,0,89877.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183593.14,
1103,405.154378036616,1.7351,,,,727,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116163.016,0,
1104,330.22760642725103,1.7365,,,,127,,,,,,,0,0,0,48622.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41208.215,0,0,0,0,0,0,0,0,0,0,0,0,0,94397.04,56976.453,0,0,0,0,0,0,0,0,78764.516,205864.7,0,0,0,0,0,0,0,0,0,0,0,0,132147.06,0,0,0,0,0,0,0,0,23264.549,0,
1105,173.11735118166365,1.7369334,,,,466,144,[M+H]+,,1,1106,172.1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59357.785,0,0,0,0,0,0,0,
1106,241.10481415066303,1.7369334,,,,466,146,[M+Na]+,,4,1106;1182;1091;1092,218.1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320860.28,0,0,0,0,0,0,0,
1107,335.08383585230507,1.7369334,,,,466,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104476.87,0,0,0,0,0,0,0,
1108,225.11139155844845,1.7387596,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79429.04,245329.34,0,0,0,0,0,0,0,0,0,0,120164.35,36708.094,0,0,237555.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169464.6,0,0,230806.3,0,0,0,0,0,0,0,
1109,179.05576277197804,1.7389667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44387.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1110,209.05754696117398,1.7389667,,,,691,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101270.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1111,193.12204772779555,1.7390977,,,,,,,,,,,0,0,0,77523.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106309.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92476.125,74081.914,0,0,0,0,0,0,0,0,60351.06,104044.516,0,0,0,0,0,0,0,0,0,0,0,0,68241.086,0,0,0,0,0,0,0,0,0,0,
1112,205.12232262221855,1.7392583,,,,691,152,[M+ACN+H]+,,2,1171;1112,163.0885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46049.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165316.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1113,243.1226100504815,1.7406917,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173004.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70716.52,0,0,0,0,0,0,0,
1114,283.15240430155063,1.7408184,,,,,,,,,,,0,0,0,678331.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50537.21,0,108234.15,0,0,0,0,0,0,0,0,0,0,0,65755.46,0,0,0,0,0,1102265.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84917.66,38098.98,0,52382.94,0,0,662154.2,0,0,0,0,0,53587.875,0,0,0,0,
1115,438.2383996535166,1.7409667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19613.922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1116,168.0674348455087,1.7416,,,,709,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79661.055,0,0,0,0,0,0,0,0,0,41816.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109641.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1117,435.09210426774945,1.7426751,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212849.08,0,0,0,115085.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120238.69,0,318262.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1118,212.0579003588891,1.7457167,,,,709,151,[M+HFA+Na]+,,2,1118;1157,143.0627,0,0,0,0,0,0,0,0,0,0,0,49957.797,0,0,0,0,0,145903.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116354.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1119,555.1345739284525,1.7468166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139722.2,0,0,0,0,0,0,0,0,0,
1120,510.23371570197526,1.7473667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72333.625,0,
1121,249.14738366368812,1.7475604,,,,503,,,,,,,0,0,0,0,0,0,0,29811.074,0,0,0,0,0,0,0,0,0,0,0,0,0,32287.594,0,0,0,0,0,0,0,0,0,0,0,0,42911.84,0,0,0,0,0,0,67892.9,0,143003.16,177503.22,0,0,0,0,0,0,0,0,0,259416.5,346451.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1122,593.1650364104554,1.7490166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61063.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1123,196.04960648673762,1.7501333,,,,709,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143803.47,0,0,0,0,0,0,0,0,0,65010.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191852.47,0,0,0,0,0,61473.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1124,292.1755256559203,1.7504166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107114.71,0,0,0,0,0,0,0,
1125,105.0331582887327,1.7507833,,,,217,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121641.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1126,123.04400350404039,1.7507833,,,,217,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178528.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1127,243.55736975155324,1.7507833,,,,217,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326997.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1128,262.0510821210319,1.7507833,,,,217,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474510.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1129,267.0864651217713,1.7507833,,,,217,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2099918.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1130,293.0693758864013,1.7507833,,,,217,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97460.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1131,301.05808316240734,1.7507833,,,,217,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428013.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1132,389.1233324457953,1.7507833,,,,217,148,[M-H2O+H]+,,2,1134;1133,406.1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91072.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1133,424.16042183994415,1.7507833,,,,217,148,[M+NH4]+,,3,1134;1132;1133,406.1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039388.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1134,429.1158353523734,1.7507833,,,,217,148,[M+Na]+,,3,1134;1132;1133,406.1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630962.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1135,485.14789821549374,1.7507833,,,,217,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76744.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1136,223.13256198374324,1.7519442,,,,691,,,,,,,0,0,0,0,0,0,199366.25,93255.79,0,0,318410.75,104727.164,0,0,0,0,90903.664,159384.78,0,0,0,140353.83,0,0,48624.07,0,0,202865.4,0,371042.94,0,0,0,0,0,0,0,0,118911.37,0,0,109820.516,46341.547,302878.6,186333.73,0,0,41968.652,0,0,0,0,102246.02,431168.94,231746.1,542532.6,140086.11,0,0,0,63828.77,111791.35,72542.17,0,0,0,0,303405.75,0,0,0,127711.0,0,29466.508,0,0,0,0,
1137,195.17436137634468,1.7521,,,,48,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18369.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331039.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1138,355.1729821114503,1.7526166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30723.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1139,303.04954649820775,1.7533584,,,,517,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122282.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45796.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1140,246.07608462854122,1.7534833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52963.56,
1141,229.14263964475478,1.7541,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72953.84,0,0,0,0,0,0,0,48738.023,0,0,0,0,0,88927.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1142,225.14837988272686,1.7547095,,,,709,,,,,,,59487.242,0,0,102055.33,0,0,148664.36,0,0,0,147967.72,773784.1,0,0,0,0,51981.797,109196.82,0,0,0,0,0,0,0,0,0,492719.8,0,121623.37,0,0,0,0,0,0,0,0,0,0,90368.125,236335.48,39733.594,0,0,0,0,0,0,0,0,0,0,0,0,151748.83,346598.66,0,0,0,34193.01,0,0,0,45908.855,0,0,0,0,0,0,0,0,0,0,0,0,0,
1143,401.1567999077638,1.7550633,,,,,,,,,,,0,0,0,0,0,0,96164.26,0,0,0,0,242966.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94727.42,0,21178.742,0,0,0,0,0,0,0,0,0,0,75075.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1144,356.0668575143331,1.7557001,,,,1246,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89315.42,0,0,0,0,0,0,0,111017.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382015.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1145,297.1131224332176,1.7568533,,,,709,,,,,,,0,0,0,0,0,0,0,0,0,0,0,63483.19,0,0,0,0,0,136364.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83219.664,69914.4,0,0,0,0,49081.418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1146,186.5611439533504,1.758439,,,,709,155,[M+ACN+K]+,,2,1161;1146,106.5698,0,0,0,0,0,0,0,0,0,0,0,59247.195,0,0,0,0,0,169803.39,0,0,0,0,0,0,0,0,0,82109.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148997.22,78038.66,0,0,0,0,67769.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1147,326.06519532261547,1.7590834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91895.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1148,403.5944250363083,1.7596834,,,,517,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87781.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1149,422.0879416705666,1.7596834,,,,517,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161553.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1150,727.2078915324307,1.7596834,,,,517,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258283.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1151,249.1107269673455,1.7600851,,,,521,,,,,,,0,0,0,200428.22,0,0,32637.812,0,0,0,51945.258,0,0,0,0,0,0,0,0,0,0,0,0,124589.4,0,0,0,0,31259.662,208609.19,90350.28,0,62811.836,99981.73,0,0,0,0,0,0,0,0,0,236346.53,185952.61,131544.45,0,0,0,0,0,0,0,75916.45,0,0,0,0,0,0,0,0,0,0,0,81118.51,121169.945,229219.38,0,0,0,0,55094.81,0,47935.86,0,6544699.0,0,
