rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
253	1	2	2	0.6447481749447771	-34.1869989583505	0.9999999999999999	233.25514158649688	C15H28O5	[M - H2O + H]+	KOLGVIJQEZBWIQ	InChI=1S/C15H28O5/c1-2-3-4-5-6-7-8-9-10-12(15(19)20)13(16)11-14(17)18/h12-13,16H,2-11H2,1H3,(H,17,18)(H,19,20)	null	CCCCCCCCCCC(C(CC(=O)O)O)C(=O)O	3.9000001	44715393;95789837;95789838;95789839;95789840	COCONUT:(CNP0268188 CNP0368139);PubChem:(44715393 95789837 95789838 95789839 95789840);SuperNatural:(SN00041433 SN00041436 SN00041434 SN00041435);ZINC bio:(ZINC72319874 ZINC72319875 ZINC72319876 ZINC72319877);Training Set;KEGG Mine	8593104898	271.1899191809348	177.08284378051758	2202_P10_SIRIUS_2431
254	1	2	2	N/A	-88.1754983059501	0.9999999999999999	233.25514158649688	C15H26O4	[M + H]+	IAWJLDMWZYCWSG	InChI=1S/C15H26O4/c1-8(2)11-9(16)7-15(4)10(18-15)5-6-14(3)13(19-14)12(11)17/h8-13,16-17H,5-7H2,1-4H3	null	CC(C)C1C(CC2(C(O2)CCC3(C(C1O)O3)C)C)O	1.29999995	14778528;101321312	COCONUT:(CNP0202353);Natural Products:(UNPD44885 UNPD203297);PubChem:(14778528 101321312);SuperNatural:(SN00266157)	3178498	271.1899191809348	177.08284378051758	2202_P10_SIRIUS_2431
255	1	1	1	0.6427279479705675	-58.74426378896671	0.9999999999999999	47.416010375869654	C20H22N2O5	[M + H]+	BVNXQVWGWUHKMK	InChI=1S/C20H22N2O5/c1-14(21-20(26)27-13-16-10-6-3-7-11-16)18(23)22-17(19(24)25)12-15-8-4-2-5-9-15/h2-11,14,17H,12-13H2,1H3,(H,21,26)(H,22,23)(H,24,25)	n-[(benzyloxy)carbonyl]alanylphenylalanine	CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)OCC2=CC=CC=C2	2.74228621	98191;6999125;6999126;6999127;6999128;10959614;38988639;38988640;38988641	NORMAN:(NS00048449);PubChem:(98191 6999125 6999126 6999127 6999128 10959614 38988639 38988640 38988641);PubMed;ZINC bio:(ZINC02022057)	270402	371.1601860089634	118.26548863202333	1408_P10_SIRIUS_1559
256	1	3	3	0.6426664037840457	-16.09644410240299	0.9999999999999999	94.89810223670302	C32H36N2O5	[M + H]+	OUMWCYMRLMEZJH	InChI=1S/C32H36N2O5/c1-17-8-7-10-22-29-31(4,39-29)19(3)27-24(15-20-16-33-23-11-6-5-9-21(20)23)34-30(38)32(22,27)26(36)13-12-25(35)28(37)18(2)14-17/h5-7,9-14,16-17,19,22,24,27-29,33,37H,8,15H2,1-4H3,(H,34,38)	Chaetoglobosins	CC1CC=CC2C3C(O3)(C(C4C2(C(=O)C=CC(=O)C(C(=C1)C)O)C(=O)NC4CC5=CNC6=CC=CC=C65)C)C	3.70000005	122811;435276;5932258;5458867;6426917;5477906;6438437;10029896;9984482;21775818;44634614;71768069;73945920;89542362;101281311;102601376;125154692;131676401;133554307;139586719	COCONUT:(CNP0259404);KNApSAcK:(11307);Natural Products:(UNPD40079 UNPD151437 UNPD224430 UNPD45909);PubChem:(122811 435276 5932258 5458867 6426917 5477906 6438437 10029896 9984482 21775818 44634614 71768069 73945920 89542362 101281311 102601376 125154692 131676401 133554307 139586719);CHEBI:(68798);additional;MeSH:(435276 5458867 5477906 6426917 6438437 71768069 73945920 101281311 102601376 131676401 133554307);PubChem class - safety and toxic;Training Set;PubMed;Biocyc:(CPD-17433)	69781622	529.2696180306002	189.7233681497164	2371_P10_SIRIUS_2620
257	1	3	3	N/A	-75.18555353518323	0.9999999999999999	94.89810223670302	C32H38N2O6	[M - H2O + H]+	GXXPQGPTEVHUTJ	InChI=1S/C32H38N2O6/c1-17-8-7-10-22-29(38)31(4,40)19(3)27-24(15-20-16-33-23-11-6-5-9-21(20)23)34-30(39)32(22,27)26(36)13-12-25(35)28(37)18(2)14-17/h5-7,9-14,16-17,19,22,24,27-29,33,37-38,40H,8,15H2,1-4H3,(H,34,39)	Chaetoglobosin Q	CC1CC=CC2C(C(C(C3C2(C(=O)C=CC(=O)C(C(=C1)C)O)C(=O)NC3CC4=CNC5=CC=CC=C54)C)(C)O)O	2.70000005	11192029;11261310;101357667;101357668;139585343	COCONUT:(CNP0284594);KNApSAcK:(43380);Natural Products:(UNPD117067 UNPD96167);PubChem:(11192029 11261310 101357667 101357668 139585343);CHEBI:(68737 68736);MeSH:(11192029 11261310 101357668);PubMed	2130038	529.2696180306002	189.7233681497164	2371_P10_SIRIUS_2620
258	1	3	3	N/A	-877.6515176041491	0.9999999999999999	94.89810223670302	C32H40N2O7	[M - H4O2 + H]+	DHRHUOMMGFROGW	InChI=1S/C32H40N2O7/c1-40-29-17-20(8-12-27(29)37)7-10-25(35)24(15-22-13-14-34-31(33)19-22)26(36)11-9-21-16-28(38)32(39)30(18-21)41-23-5-3-2-4-6-23/h8,12-14,16-19,23-25,35,37-39H,2-7,9-11,15H2,1H3,(H2,33,34)/p+1	null	COC1=C(C=CC(=C1)CCC(C(CC2=CC(=[NH+]C=C2)N)C(=O)CCC3=CC(=C(C(=C3)OC4CCCCC4)O)O)O)O	0.0	""	COCONUT:(CNP0028459 CNP0088264);SuperNatural:(SN00175962)	3145728	529.2696180306002	189.7233681497164	2371_P10_SIRIUS_2620
259	1	1	1	0.6417041021107035	-81.14095496995768	0.9999999999999999	43.08472534810272	C21H23N3O2	[M + H]+	OLIPWSSLWWMAAT	InChI=1S/C21H23N3O2/c1-4-21(2,3)18-14(13-8-5-6-9-15(13)22-18)12-16-20(26)24-11-7-10-17(24)19(25)23-16/h4-6,8-9,12,17,22H,1,7,10-11H2,2-3H3,(H,23,25)	brevianamide V	CC(C)(C=C)C1=C(C2=CC=CC=C2N1)C=C3C(=O)N4CCCC4C(=O)N3	3.5999999	71480344	COCONUT:(CNP0158128);Natural Products:(UNPD229417);PubChem:(71480344);PubMed	2129986	350.18595821535456	185.33703804016113	2319_P10_SIRIUS_2563
260	1	1	1	0.6412098938496152	-295.07337407685384	0.9999999999999999	35.19653038241486	C21H29NO5	[M + H]+	LPWXDYPENKJYSQ	InChI=1S/C21H29NO5/c1-3-4-14-7-6-13-9-12(10-23)5-8-15(13)21(14,2)19(26)17-18(25)16(11-24)22-20(17)27/h3-4,6-7,12-16,23-24,26H,5,8-11H2,1-2H3,(H,22,27)	null	CC=CC1C=CC2CC(CCC2C1(C)C(=C3C(=O)C(NC3=O)CO)O)CO	2.4000001	76321060;139586177	COCONUT:(CNP0074108 CNP0410074);PubChem:(76321060 139586177);PubMed	2097218	376.2112718284974	206.46782398223877	2573_P10_SIRIUS_2840
261	1	1	1	0.641167466265867	-21.841108652491553	0.9999999999999999	63.577561467409964	C14H17N3O3	[M + H]+	OHGNSVACHBZKSS	InChI=1S/C14H17N3O3/c1-8(14(19)20)17-13(18)11(15)6-9-7-16-12-5-3-2-4-10(9)12/h2-5,7-8,11,16H,6,15H2,1H3,(H,17,18)(H,19,20)	tryptophylalanine	CC(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)N	0.45810768	263475;6426941;6993400;6993401;61578895;61158271;67862726;70187817;103868756;103868764	COCONUT:(CNP0241596);HMDB:(29076);PubChem:(263475 6426941 6993400 6993401 61578895 61158271 67862726 70187817 103868756 103868764);CHEBI:(73710);ZINC bio:(ZINC01638007);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubMed	86532202	276.13423141048605	52.0527662114182	344_P10_SIRIUS_389
262	1	1	1	0.6410548444011214	-24.550799240030617	0.9999999999999999	44.1698757610964	C19H28O3	[M + H]+	RGRXZGKXEJHPQQ	InChI=1S/C19H28O3/c1-4-5-6-7-8-9-16-17(13-20)19(22)15(12-18(16)21)11-10-14(2)3/h10,12-13,21-22H,4-9,11H2,1-3H3	Flavoglaucin	CCCCCCCC1=C(C=C(C(=C1C=O)O)CC=C(C)C)O	6.69999981	119037	COCONUT:(CNP0287373);KNApSAcK:(30252);Natural Products:(UNPD15663);PubChem:(119037);SuperNatural:(SN00041424);CHEBI:(68188);ZINC bio:(ZINC72108660);additional;MeSH:(119037);Training Set;PubMed	3727478	305.2112811522282	334.37719345092773	3211_P10_SIRIUS_3604
263	1	1	1	0.6406460662376068	-83.7828503405966	0.9999999999999999	38.35022346436885	C13H17NO4	[M + H]+	RZMXVCJQDSLRSR	InChI=1S/C13H17NO4/c1-9(12(15)16)14-11(13(17)18-2)8-10-6-4-3-5-7-10/h3-7,9,11,14H,8H2,1-2H3,(H,15,16)	null	CC(C(=O)O)NC(CC1=CC=CC=C1)C(=O)OC	-0.600000024	13320406;101652617;101652618	COCONUT:(CNP0309617);Natural Products:(UNPD67316);PubChem:(13320406 101652617 101652618);SuperNatural:(SN00290787)	3178498	252.1226441284939	116.4438271522522	1368_P10_SIRIUS_1515
264	1	1	1	0.6395222154950616	-67.53870749140098	0.9999999999999999	44.09602174129259	C7H13NO2	[M + H]+	HJSYCVYFTIIOPM	InChI=1S/C7H13NO2/c1-6(9)4-3-5-8-7(2)10/h3-5H2,1-2H3,(H,8,10)	Acetamide, N-(4-oxopentyl)-	CC(=O)CCCNC(=O)C	-0.400000006	21389567	COCONUT:(CNP0404524);PubChem:(21389567);YMDB Mine;KEGG Mine	42951770114	144.10197969818893	35.18076181411743	112_P10_SIRIUS_137
265	1	2	2	0.638810585051139	-76.59095720328811	0.9999999999999999	112.98994819299533	C11H10O6	[M + H]+	XUZUDAQIVRMSLL	InChI=1S/C11H10O6/c1-16-6-4-5-2-3-17-11(15)7(5)9(12)8(6)10(13)14/h4,12H,2-3H2,1H3,(H,13,14)	null	COC1=C(C(=C2C(=C1)CCOC2=O)O)C(=O)O	1.5	75411950	COCONUT:(CNP0087025);Training Set;PubChem:(75411950);additional	2637826	239.05438924128615	205.26972770690918	2564_P10_SIRIUS_2831
266	1	2	2	N/A	-237.7491404577447	0.9999999999999999	112.98994819299533	C11H12O7	[M - H2O + H]+	NLIPVYOXJIPBAE	InChI=1S/C11H12O7/c1-4(12)9(15)8-7(11(16)17)5(13)3-6(14)10(8)18-2/h3,9,13-15H,1-2H3,(H,16,17)	2-(1-Hydroxy-2-oxopropyl)-3-methoxy-4,6-dihydroxybenzoic acid	CC(=O)C(C1=C(C(=CC(=C1OC)O)O)C(=O)O)O	0.300000012	53440624	COCONUT:(CNP0248681);Natural Products:(UNPD189810);PubChem:(53440624);SuperNatural:(SN00342647)	3178498	239.05438924128615	205.26972770690918	2564_P10_SIRIUS_2831
267	1	1	3	0.6377691159496139	-242.48476485582734	0.742211055276382	39.15138868831264	C30H27ClN4O4	[M + H]+	FSLFZTDAWFXTJV	InChI=1S/C30H27ClN4O4/c1-18-24(17-27(36)32-28-19(2)33(3)35(30(28)38)22-8-6-5-7-9-22)25-16-23(39-4)14-15-26(25)34(18)29(37)20-10-12-21(31)13-11-20/h5-16H,17H2,1-4H3,(H,32,36)	Oprea1_035690	CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NC4=C(N(N(C4=O)C5=CC=CC=C5)C)C	6.0929141	1279115	COCONUT:(CNP0009045);Training Set;PubChem:(1279115)	2113538	543.1808245733731	272.217321395874	3102_P10_SIRIUS_3464
268	1	2	2	0.6376914784372577	-276.12287366005796	0.9999999999999999	176.92933017593936	C21H23NO5	[M + H]+	QLKGRMRPKQNCRR	InChI=1S/C21H23NO5/c1-3-4-5-9-12-16-14(2)17(23)21(27-16)18(24)20(26,22-19(21)25)13-15-10-7-6-8-11-15/h4-12,18,24,26H,3,13H2,1-2H3,(H,22,25)	null	CCC=CC=CC1=C(C(=O)C2(O1)C(C(NC2=O)(CC3=CC=CC=C3)O)O)C	2.29999995	11089957;10177125;11111412;23525791;60122987;101194254;101194255;101194256	COCONUT:(CNP0349326);Natural Products:(UNPD63007);PubChem:(11089957 10177125 11111412 23525791 60122987 101194254 101194255 101194256);SuperNatural:(SN00278208);MeSH:(101194256);PubMed	3178566	370.1645830456505	162.65102863311768	2002_P10_SIRIUS_2219
269	1	2	2	N/A	-333.29772635425917	0.9999999999999999	176.92933017593936	C21H25NO6	[M - H2O + H]+	ADVBARXHBRDINK	InChI=1S/C21H25NO6/c1-25-17-8-5-14(11-19(17)27-3)6-10-21(24)22-13-16(23)15-7-9-18(26-2)20(12-15)28-4/h5-12,16,23H,13H2,1-4H3,(H,22,24)	null	COC1=C(C=C(C=C1)C=CC(=O)NCC(C2=CC(=C(C=C2)OC)OC)O)OC	2.4000001	90613389	PubChem:(90613389);HMDB:(135466)	10	370.1645830456505	162.65102863311768	2002_P10_SIRIUS_2219
270	1	1	1	0.6374923872142991	-7.051508106383967	0.9999999999999999	19.913661105504104	C10H13N5O5	[M + H]+	NYHBQMYGNKIUIF	InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)	Guanosin	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N	-2.17188406	765;102404256;135508725;135514572;135529707;135536697;135538738;135546397;135582771;135596570;135618539;135699331;135726185;136019960;136029099;136029343;136032217;135768161;135768162;135768196;135796591;136073062;136073540;135823787;136594098;136596777;136612256;136614128;136623055;136168113;135934930;136670894;136200123;137103576;136219952;136698781;136232965;135976484;137143419;136259572;136263240;137221166;136806182;136806183;136806184;136806185;135398635;136823426;135402034;135405185;136835877;135426840;135427248;135433833;135440077;135461724;135463678;136898426;136900427;136912867;135484501;135490841;136451762;135499520;135499776;136461600;136474462;136490162;137506101;136996824;137403028	HMDB:(133);ZINC bio:(ZINC01550030 ZINC01698205 ZINC03869967 ZINC03869968 ZINC03869969 ZINC03869970 ZINC06585367);additional;MeSH:(135398635 135499520);Plantcyc:(CPD-15142 GUANOSINE);PubMed;NORMAN:(NS00009027);COCONUT:(CNP0244479);KNApSAcK:(19679);Natural Products:(UNPD65620 UNPD105334 UNPD68611);PubChem:(765 102404256 135508725 135514572 135529707 135536697 135538738 135546397 135582771 135596570 135618539 135699331 135726185 136019960 136029099 136029343 136032217 135768161 135768162 135768196 135796591 136073062 136073540 135823787 136594098 136596777 136612256 136614128 136623055 136168113 135934930 136670894 136200123 137103576 136219952 136698781 136232965 135976484 137143419 136259572 136263240 137221166 136806182 136806183 136806184 136806185 135398635 136823426 135402034 135405185 136835877 135426840 135427248 135433833 135440077 135461724 135463678 136898426 136900427 136912867 135484501 135490841 136451762 135499520 135499776 136461600 136474462 136490162 137506101 136996824 137403028);CHEBI:(73141 16750);PubChem class - bio and metabolites;KEGG:(C00387);PubChem class - safety and toxic;YMDB:(509);Training Set;PubChem class - drug;Biocyc:(CPD-15142 GUANOSINE)	120580478	284.09915263971	21.982843562141046	22_P10_SIRIUS_28
271	1	2	2	0.636052660331165	-49.44867080896205	0.9999999999999999	154.42646828795833	C18H28O4	[M + H]+	OXXJZDJLYSMGIQ	InChI=1S/C18H28O4/c1-2-15(19)12-10-14-11-13-17(20)16(14)8-6-4-3-5-7-9-18(21)22/h10-16,19H,2-9H2,1H3,(H,21,22)	Phytoprostane A1	CCC(C=CC1C=CC(=O)C1CCCCCCCC(=O)O)O	3.5	24978539;125181365;125181366;124630882;124630883;131839859;131839862	COCONUT:(CNP0385805);Training Set;PubChem:(24978539 125181365 125181366 124630882 124630883 131839859 131839862);additional	2637826	309.2060714164401	195.0305700302124	2437_P10_SIRIUS_2690
272	1	2	2	N/A	-131.1914906933948	0.9999999999999999	154.42646828795833	C18H30O5	[M - H2O + H]+	IRDUBXGVWQSMKQ	InChI=1S/C18H30O5/c1-2-3-9-15(19)12-13-16(20)10-7-5-4-6-8-11-17(21)14-18(22)23/h7,10,15-17,19-21H,2-6,8-9,11,14H2,1H3,(H,22,23)	null	CCCCC(C#CC(C=CCCCCCC(CC(=O)O)O)O)O	2.4000001	24800366	COCONUT:(CNP0205559);Natural Products:(UNPD110390);PubChem:(24800366)	2129922	309.2060714164401	195.0305700302124	2437_P10_SIRIUS_2690
273	1	1	1	0.6360271318199793	-309.9542353493697	0.9999999999999999	30.63036848943962	C26H34N2O6	[M + H]+	VKANSKOBTRSANW	InChI=1S/C26H34N2O6/c1-25(2,3)33-23(30)27-20-14-12-18(13-15-20)16-21(28-24(31)34-26(4,5)6)22(29)32-17-19-10-8-7-9-11-19/h7-15,21H,16-17H2,1-6H3,(H,27,30)(H,28,31)	null	CC(C)(C)OC(=O)NC1=CC=C(C=C1)CC(C(=O)OCC2=CC=CC=C2)NC(=O)OC(C)(C)C	5.46608973	""	COCONUT:(CNP0026564)	2097152	471.24871713655125	126.90178871154785	1522_P10_SIRIUS_1688
274	1	1	1	0.635382680791337	-36.24883236891172	0.9999999999999999	31.114914636787532	C8H6O2	[M + H]+	WNZQDUSMALZDQF	InChI=1S/C8H6O2/c9-8-7-4-2-1-3-6(7)5-10-8/h1-4H,5H2	Phthalid	C1C2=CC=CC=C2C(=O)O1	1.48085535	6885;12217805;102429121;102429122	HMDB:(32469);PubChem class - food;additional;MeSH:(6885);PubMed;NORMAN:(NS00008646);COCONUT:(CNP0263138);Natural Products:(UNPD163717);PubChem:(6885 12217805 102429121 102429122);CHEBI:(38085);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8810971246	135.04430620939883	81.19673252105713	852_P10_SIRIUS_949
275	1	1	2	N/A	-397.8566738470794	0.528643216080402	47.55214321772119	C16H29N5O4S	[M + H]+	GKXRPWCDTWETFO	InChI=1S/C16H29N5O4S/c1-19-5-7-20(8-6-19)15(22)4-3-13-10-17-16(23)14-9-12(11-21(13)14)18-26(2,24)25/h12-14,18H,3-11H2,1-2H3,(H,17,23)	null	CN1CCN(CC1)C(=O)CCC2CNC(=O)C3N2CC(C3)NS(=O)(=O)C	-1.60000002	26763003	COCONUT:(CNP0017931 CNP0369083);PubChem:(26763003);SuperNatural:(SN00023963);ZINC bio:(ZINC15708590)	3153922	388.20070095275264	94.10113334655762	1068_P10_SIRIUS_1184
276	1	2	2	0.6335221436147298	-1.8724024048226944	0.9999999999999999	124.39478526178937	C6H14O6	[M - H2O + H]+	FBPFZTCFMRRESA	InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2	Sorbogem	C(C(C(C(C(CO)O)O)O)O)O	-2.67485213	453;5780;6251;11850;1549089;61892;82170;90540;120700;134038;136460;151263;171554;5460044;5487627;9855659;11513915;9920559;10012587;11008545;11480827;16760165;16760175;17757248;16058491;16211940;16212017;16212965;53790668;57151025;56846618;60161240;71749895;71308275;71308536;71308893;71309037;71309139;71309142;71309249;71309251;71311469;87076217;87367794;87393634;87767135;88909362;87882628;90840509;90888514;91210263;91365133;101274260;102602060;117064296;119081674;121494055;123301630;123434053;122406790;124203186;131668352;129830858;129857159;133688430;134694661;134834790;135385067;137333797;139025093;139025094;139025129;139025131;139025874	HMDB:(107 247 765 11632);PubChem class - food;SuperNatural:(SN00024275 SN00011501 SN00158552 SN00156670 SN00354162 SN00011554 SN00387336 SN00350338 SN00024326 SN00156630);ZINC bio:(ZINC01532640 ZINC02041302 ZINC02530725 ZINC05131989 ZINC05178945 ZINC13545678 ZINC17836367 ZINC18006959 ZINC18010484 ZINC18279893);additional;HSDB:(69-65-8 50-70-4);MeSH:(453 5780 6251 11850 90540 120700 151263 1549089 5460044);Plantcyc:(SORBITOL GALACTITOL MANNITOL CPD-369);PubMed;NORMAN:(NS00008496);COCONUT:(CNP0090389 CNP0190948);KNApSAcK:(1173);Natural Products:(UNPD28851 UNPD99873 UNPD41378 UNPD76203 UNPD83946 UNPD136254 UNPD74415 UNPD170354 UNPD48168);PubChem:(453 5780 6251 11850 1549089 61892 82170 90540 120700 134038 136460 151263 171554 5460044 5487627 9855659 11513915 9920559 10012587 11008545 11480827 16760165 16760175 17757248 16058491 16211940 16212017 16212965 53790668 57151025 56846618 60161240 71749895 71308275 71308536 71308893 71309037 71309139 71309142 71309249 71309251 71311469 87076217 87367794 87393634 87767135 88909362 87882628 90840509 90888514 91210263 91365133 101274260 102602060 117064296 119081674 121494055 123301630 123434053 122406790 124203186 131668352 129830858 129857159 133688430 134694661 134834790 135385067 137333797 139025093 139025094 139025129 139025131 139025874);CHEBI:(87978 17459 17924 16899 16813 125392 134311 138264 18202 28789 38030);PubChem class - bio and metabolites;KEGG:(C01507 C01722 C00392 C21524 C00794 C01489 C01697);PubChem class - safety and toxic;YMDB:(830 87 656 724);Training Set;PubChem class - drug;Biocyc:(SORBITOL CPD-12810 GALACTITOL CPD-369 CPD-15701 CPD-357 CPD-12811 CPD-15703 MANNITOL CPD-15702)	255847294	165.07560858823012	244.5442771911621	2896_P10_SIRIUS_3198
277	1	2	2	N/A	-44.900000795793275	0.9999999999999999	124.39478526178937	C6H12O5	[M + H]+	JNYAEWCLZODPBN	InChI=1S/C6H12O5/c7-1-3(8)6-5(10)4(9)2-11-6/h3-10H,1-2H2	Sorbitan	C1C(C(C(O1)C(CO)O)O)O	-2.0999999	552087;103023;171094;6337195;9815293;10909888;10953859;11030160;14028612;14028613;10154201;11073753;11105690;46780405;54350588;54350589;54350590;57249818;57484357;56994771;59074151;59074152;59445976;59445982;66995514;67592081;69724024;67989708;67990284;89037662;102044135;101673061;118149569;121323688;121391504;126957119;130756936;130767006;130809048;129678115;133687549;135038167	PubChem class - food;SuperNatural:(SN00251493);PubMed;NORMAN:(NS00011485);COCONUT:(CNP0044084);Natural Products:(UNPD80595);PubChem:(552087 103023 171094 6337195 9815293 10909888 10953859 11030160 14028612 14028613 10154201 11073753 11105690 46780405 54350588 54350589 54350590 57249818 57484357 56994771 59074151 59074152 59445976 59445982 66995514 67592081 69724024 67989708 67990284 89037662 102044135 101673061 118149569 121323688 121391504 126957119 130756936 130767006 130809048 129678115 133687549 135038167);YMDB Mine;PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;KEGG Mine	60351086658	165.07560858823012	244.5442771911621	2896_P10_SIRIUS_3198
278	1	2	5	0.6325250401427798	-226.0142226004332	0.9763819095477387	50.810849493892704	C24H33ClO8	[M - H2O + H]+	LQTJAFFCCNXSBS	InChI=1S/C24H33ClO8/c1-10-16(13(27)6-14(32-5)18(10)25)21(30)33-15-8-23(4)17-11(7-22(2,3)20(17)29)19(28)12(9-26)24(15,23)31/h6,11-12,15,17,19-20,26-29,31H,7-9H2,1-5H3	null	CC1=C(C(=CC(=C1Cl)OC)O)C(=O)OC2CC3(C2(C(C(C4C3C(C(C4)(C)C)O)O)CO)O)C	3.5	129320496	COCONUT:(CNP0357089);PubChem:(129320496);PubMed;Biocyc:(CPD-20183)	2099266	467.1827672068468	225.9398317337036	2784_P10_SIRIUS_3071
279	1	2	5	N/A	-266.01423339112597	0.9763819095477387	50.810849493892704	C24H31ClO7	[M + H]+	UMEBHTBMSZKYQM	InChI=1S/C24H31ClO7/c1-11-17(14(27)7-15(31-5)19(11)25)21(29)32-16-9-23(4)18-12(8-22(2,3)20(18)28)6-13(10-26)24(16,23)30/h6-7,12,16,18,20,26-28,30H,8-10H2,1-5H3	null	CC1=C(C(=CC(=C1Cl)OC)O)C(=O)OC2CC3(C2(C(=CC4C3C(C(C4)(C)C)O)CO)O)C	3.5999999	10389838;53493889;76046927;138744750	COCONUT:(CNP0211741);Natural Products:(UNPD182296);PubChem:(10389838 53493889 76046927 138744750);SuperNatural:(SN00264674);PubMed;Biocyc:(CPD-20176)	3180610	467.1827672068468	225.9398317337036	2784_P10_SIRIUS_3071
280	1	1	1	0.6324217526197301	-30.31237503972954	0.9999999999999999	54.0477268993648	C17H27N5O4	[M + H]+	LNJLOZYNZFGJMM	InChI=1S/C17H27N5O4/c1-3-10(2)14(18)15(23)21-12(7-11-8-19-9-20-11)16(24)22-6-4-5-13(22)17(25)26/h8-10,12-14H,3-7,18H2,1-2H3,(H,19,20)(H,21,23)(H,25,26)	Angiotensin 1/2 (5-7)	CCC(C)C(C(=O)NC(CC1=CN=CN1)C(=O)N2CCCC2C(=O)O)N	0.00461210217	15676221;18221766;71464374	KEGG:(C20973);PubChem:(15676221 18221766 71464374);KEGG Mine	8589934850	366.2137790962906	33.383936739953015	92_P10_SIRIUS_115
281	1	2	2	0.6322799567809502	-35.6263554108521	0.9999999999999999	37.42001159395954	C7H13NO3	[M + H]+	TZZSWAXSIGWXOS	InChI=1S/C7H13NO3/c1-6(9)8-5-3-2-4-7(10)11/h2-5H2,1H3,(H,8,9)(H,10,11)	5-Acetamidopentanoate	CC(=O)NCCCCC(=O)O	-0.200000003	439903;21145042	COCONUT:(CNP0043197);HMDB:(12175);PubChem:(439903 21145042);CHEBI:(79193 2024);ZINC bio:(ZINC01529588);PubChem class - bio and metabolites;KEGG:(C03087);Biocyc:(5-ACETAMIDOVALERATE)	18884906	160.0966198309424	35.78048572687294	121_P10_SIRIUS_147
282	1	2	2	N/A	-128.77134813442348	0.9999999999999999	37.42001159395954	C7H15NO4	[M - H2O + H]+	KSOGSUKZGWOZJN	InChI=1S/C7H15NO4/c8-5(7(11)12)3-1-2-4-6(9)10/h5-6,9-10H,1-4,8H2,(H,11,12)	(2S)-2-amino-7,7-dihydroxyheptanoic acid	C(CCC(O)O)CC(C(=O)O)N	-0.41606757	5288058;57484309	PubChem:(5288058 57484309);PubMed;PubChem class - bio and metabolites	16777282	160.0966198309424	35.78048572687294	121_P10_SIRIUS_147
283	1	1	1	0.6312020732693104	-68.96412937965052	0.9999999999999999	209.51582160102808	C22H30O3	[M + H]+	QUVGEKPNSCFQIR	InChI=1S/C22H30O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16-19-17-15-18-20(23)21(19)22(24)25/h2,4-5,7-8,15,17-18,23H,1,3,6,9-14,16H2,(H,24,25)	Anacardic acid C15:3	C=CCC=CCC=CCCCCCCCC1=C(C(=CC=C1)O)C(=O)O	7.5999999	152243;5388781;9875131;54740232	HMDB:(31059);SuperNatural:(SN00159624 SN00024253 SN00252321 SN00227368);ZINC bio:(ZINC17198574);additional;MeSH:(5388781);PubMed;COCONUT:(CNP0045943 CNP0167773);Natural Products:(UNPD223942 UNPD129506 UNPD190388 UNPD194991);PubChem:(152243 5388781 9875131 54740232);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-14640 CPD-16483)	20506702	343.22678342879493	239.48108196258545	2865_P10_SIRIUS_3162
284	1	1	1	0.6310207588902458	-40.30620117011103	0.9999999999999999	49.99011810394971	C32H38N2O5	[M + H]+	SRTKOCMGVNIWFH	InChI=1S/C32H38N2O5/c1-17-8-7-10-22-29-31(4,39-29)19(3)27-24(15-20-16-33-23-11-6-5-9-21(20)23)34-30(38)32(22,27)26(36)13-12-25(35)28(37)18(2)14-17/h5-7,9-14,16-17,19,22,24-25,27-29,33,35,37H,8,15H2,1-4H3,(H,34,38)	AmbotzLS-1179	CC1CC=CC2C3C(O3)(C(C4C2(C(=O)C=CC(C(C(=C1)C)O)O)C(=O)NC4CC5=CNC6=CC=CC=C65)C)C	3.20000005	51340756;75627386;91820056;101643981;139586928	COCONUT:(CNP0149945);Natural Products:(UNPD155006);PubChem:(51340756 75627386 91820056 101643981 139586928);PubMed;Biocyc:(CPD-17432)	2132034	531.2841641004684	193.07290345430374	2438_P10_SIRIUS_2691
