id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1362_P10_SIRIUS_1509	C25H38O7	[M - H2O + H]+	C25H36O6	Terpenoids	0.6739857792854309	Diterpenoids	0.48544055223464966	Open-chain polyketides	0.31823018193244934	Diterpenoids	0.5438653230667114			Diterpenoids	0.5438653230667114	Prenol lipids	0.5947327017784119	Lipids and lipid-like molecules	0.6637073755264282	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Diterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1362_P10_SIRIUS_1509	C25H36O6	[M + H]+	C25H36O6	Terpenoids	0.6739857792854309	Diterpenoids	0.48544055223464966	Open-chain polyketides	0.31823018193244934	Prenol lipids	0.5947327017784119					Prenol lipids	0.5947327017784119	Lipids and lipid-like molecules	0.6637073755264282	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1095_P10_SIRIUS_1212	C17H16O8	[M + H]+	C17H16O8	Shikimates and Phenylpropanoids	0.9960076808929443	Flavonoids	0.999854564666748	Flavan-3-ols	0.9995458722114563	Epigallocatechins	0.9989683628082275	Flavan-3-ols	0.9990009665489197	Flavans	0.9950577020645142	Flavonoids	0.9993820190429688	Phenylpropanoids and polyketides	0.9845638275146484	Organic compounds; Organoheterocyclic compounds; Benzopyrans; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Phenylpropanoids and polyketides; Organooxygen compounds; Flavonoids; Flavans; Pyrogallols and derivatives; Benzenetriols and derivatives; Catechins; Epigallocatechins; Secondary alcohols; Benzene and substituted derivatives; Polyols; Benzenoids; 3-hydroxyflavonoids; 3'-hydroxyflavonoids; 4'-hydroxyflavonoids; Hydroxyflavonoids; 5-hydroxyflavonoids; 7-hydroxyflavonoids; Flavan-3-ols; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
1496_P10_SIRIUS_1660	C12H17N3O2	[M + K]+	C12H17N3O2	Alkaloids	0.8863614201545715	Nicotinic acid alkaloids	0.597416341304779	Pyridine alkaloids	0.5771505236625671	Benzene and substituted derivatives	0.8158891797065735					Benzene and substituted derivatives	0.8158891797065735	Benzenoids	0.8051510453224182	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Carboxylic acid hydrazides; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
810_P10_SIRIUS_900	C10H18O4	[M - H2O + H]+	C10H16O3	Fatty acids	0.5554871559143066	Linear polyketides	0.4647703170776367	Open-chain polyketides	0.17468777298927307	Fatty Acyls	0.5141782760620117					Fatty Acyls	0.5141782760620117	Lipids and lipid-like molecules	0.7101654410362244	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
810_P10_SIRIUS_900	C10H16O3	[M + H]+	C10H16O3	Fatty acids	0.5554871559143066	Linear polyketides	0.4647703170776367	Open-chain polyketides	0.17468777298927307	Enoate esters	4.799527687282534E-6	Carboxylic acid esters	0.4291073679924011	Carboxylic acid derivatives	0.880821168422699	Carboxylic acids and derivatives	0.9999790191650391	Organic acids and derivatives	0.9999996423721313	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
665_P10_SIRIUS_740	C15H29N3O5	[M + H]+	C15H29N3O5	Amino acids and Peptides	0.9999518394470215	Small peptides	0.99998939037323	Tripeptides	0.944585382938385	Oligopeptides	0.9516024589538574	Peptides	0.9999995231628418	Amino acids, peptides, and analogues	1.0	Carboxylic acids and derivatives	0.9999997615814209	Organic acids and derivatives	0.9999998807907104	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
399_P10_SIRIUS_448	C15H22O8	[M + H]+	C15H22O8	Terpenoids	0.8021660447120667	Monoterpenoids	0.7012910842895508	Iridoids monoterpenoids	0.9045619368553162	Iridoid O-glycosides	0.8439168930053711	Iridoid O-glycosides	0.8439168930053711	Terpene glycosides	0.8022216558456421	Prenol lipids	0.6560472846031189	Lipids and lipid-like molecules	0.9250723719596863	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Monocarboxylic acids and derivatives; Hexoses; Monosaccharides; Monoterpenoids; Bicyclic monoterpenoids; Iridoids and derivatives; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Iridoid O-glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1497_P10_SIRIUS_1661	C9H18N6O4	[M + K]+	C9H18N6O4	Amino acids and Peptides	0.2893504798412323	Small peptides	0.3161480724811554	Dipeptides	0.05734827741980553	Alpha amino acids and derivatives	0.6959744691848755	Amino acids and derivatives	0.7089011073112488	Amino acids, peptides, and analogues	0.7033743858337402	Carboxylic acids and derivatives	0.484599769115448	Organic acids and derivatives	0.5514898300170898	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Carbonyl compounds; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1087_P10_SIRIUS_1203	C15H17NO6S	[M + H]+	C15H17NO6S	Shikimates and Phenylpropanoids	0.9999432563781738	Coumarins	0.9999997615814209	Simple coumarins	0.999885082244873	Cysteine and derivatives	0.920390784740448	Amino acids and derivatives	0.997105062007904	Amino acids, peptides, and analogues	0.9973716735839844	Carboxylic acids and derivatives	0.998910665512085	Organic acids and derivatives	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Pyrans; Benzopyrans; Coumarins and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Pyranones and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Carboxylic acid esters; Organosulfonamides; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Aminosulfonyl compounds; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Cysteine and derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1229_P10_SIRIUS_1356	C32H40N2O8S	[M + Na]+	C32H40N2O8S	Amino acids and Peptides	0.9988118410110474	Small peptides	0.9951202273368835	Tripeptides	0.5349640846252441	Peptides	0.622029185295105	Peptides	0.622029185295105	Amino acids, peptides, and analogues	0.9999996423721313	Carboxylic acids and derivatives	0.9999997615814209	Organic acids and derivatives	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Phenethylamines; Amphetamines and derivatives; Pyrrolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Benzenoids; N-acylpyrrolidines; Sulfenyl compounds; Organic oxides; Azacyclic compounds; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1364_P10_SIRIUS_1511	C12H14O6	[M - H4O2 + H]+	C12H10O4	Shikimates and Phenylpropanoids	0.7439635396003723	Coumarins	0.5463629961013794	Simple coumarins	0.30825719237327576	Aryl ketones	0.7660145163536072	Ketones	0.8535474538803101	Carbonyl compounds	0.7056830525398254	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Ketones; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Polyols; Benzenoids; 1,2-diols; Aryl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1364_P10_SIRIUS_1511	C12H12O5	[M - H2O + H]+	C12H10O4	Shikimates and Phenylpropanoids	0.7439635396003723	Coumarins	0.5463629961013794	Simple coumarins	0.30825719237327576	Acetophenones	0.5056944489479065			Acetophenones	0.5056944489479065	Benzene and substituted derivatives	0.7354068160057068	Benzenoids	0.9891351461410522	Organic compounds; Organoheterocyclic compounds; Styrenes; Ketones; Acetophenones; Alkyl aryl ethers; Anisoles; Ethers; Benzodioxoles; Organooxygen compounds; Acetals; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1364_P10_SIRIUS_1511	C12H10O4	[M + H]+	C12H10O4	Shikimates and Phenylpropanoids	0.7439635396003723	Coumarins	0.5463629961013794	Simple coumarins	0.30825719237327576	Benzodioxoles	0.9232820868492126					Benzodioxoles	0.9232820868492126	Organoheterocyclic compounds	0.9819905161857605	Organic compounds; Organoheterocyclic compounds; Styrenes; Ketones; Ethers; Phenylpropanoids and polyketides; Benzodioxoles; Organooxygen compounds; Acetals; Carbonyl compounds; Benzenoids; Aryl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
400_P10_SIRIUS_449	C33H54N6O12	[M + H]+	C33H54N6O12	Amino acids and Peptides	0.6051927208900452	Oligopeptides	0.7609437108039856	Linear peptides	0.6378403902053833	Alpha amino acid esters	0.9950862526893616	Amino acids and derivatives	0.999313473701477	Amino acids, peptides, and analogues	0.9995749592781067	Carboxylic acids and derivatives	0.9999997615814209	Organic acids and derivatives	0.9999998807907104	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Lactams; Piperazines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Hydroxamic acids; Alpha amino acid esters; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Primary carboxylic acid amides; Secondary carboxylic acid amides; Dioxopiperazines; Carbonyl compounds; Diazinanes; 2,5-dioxopiperazines; Fatty Acyls; Acetamides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1096_P10_SIRIUS_1213	C15H17N5O6S	[M + H]+	C15H17N5O6S	Alkaloids	0.43122926354408264	Nucleosides	0.1919340044260025	Cephalosporins	0.46501749753952026	Amino acids and derivatives	0.7599566578865051	Amino acids and derivatives	0.7599566578865051	Amino acids, peptides, and analogues	0.7475736737251282	Carboxylic acids and derivatives	0.9748315811157227	Organic acids and derivatives	0.9961095452308655	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Benzenesulfonamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
811_P10_SIRIUS_901	C11H22O5	[M - H4O2 + H]+	C11H18O3	Fatty acids	0.8658326864242554	Fatty Acids and Conjugates	0.886222779750824	Hydroxy fatty acids	0.9635930061340332	Fatty alcohols	0.8421005010604858			Fatty alcohols	0.8421005010604858	Fatty Acyls	0.9874767661094666	Lipids and lipid-like molecules	0.9862144589424133	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Hydroxy acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Polyols; Methyl esters; Fatty acid methyl esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
811_P10_SIRIUS_901	C11H18O3	[M + H]+	C11H18O3	Fatty acids	0.8658326864242554	Fatty Acids and Conjugates	0.886222779750824	Hydroxy fatty acids	0.9635930061340332	Methyl esters	0.9246730208396912	Carboxylic acid esters	0.8910487294197083	Carboxylic acid derivatives	0.8966434597969055	Carboxylic acids and derivatives	0.9969467520713806	Organic acids and derivatives	0.9998040795326233	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
